dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Vehicle,19595,10,1.0,846,4,0.0118203309692671,0.4,211.5,0.9128440366972476,0.5,0.041989652956234,0.389672721033766,0.0,0.0,1.2713536079734051,1.0,-0.167340581986389,inf,"[0.8572525382041931, 0.8858050107955933, 0.9297206997871399, 0.8780397176742554, 0.965532660484314]","[1.0422104597091675, 1.034240961074829, 1.0602186918258667, 1.0182679891586304, 1.1727014780044556]","[0.8640156984329224, 0.8324193358421326, 0.8909438848495483, 0.8478096127510071, 0.8830322623252869]","[1.0258878469467163, 1.0191351175308228, 1.0153623819351196, 1.036314845085144, 1.0325709581375122]","[0.9661609530448914, 0.9726314544677734, 1.0001887083053589, 0.980670690536499, 0.9794183969497681]","[1.0506598949432373, 1.0725889205932617, 1.0620760917663574, 1.052238941192627, 1.0190412998199463]","[0.9542158246040344, 0.9002436995506287, 0.9012845754623413, 0.9282252788543701, 0.9294435381889343]","[1.063281774520874, 1.057186484336853, 1.0602296590805054, 1.0938116312026978, 1.0849264860153198]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.386676549911499, 1.3868600130081177, 1.38602876663208, 1.3861217498779297, 1.385990858078003]","[1.025486946105957, 1.3830006122589111, 1.3804306983947754, 1.3844894170761108, 1.0482248067855835]","[1.064107894897461, 1.3999415636062622, 1.3970838785171509, 1.3915646076202393, 1.1150509119033813]","[1.3859829902648926, 1.3857873678207397, 1.385481595993042, 1.3860788345336914, 1.3861900568008423]","[1.387726902961731, 1.388619303703308, 1.3882020711898804, 1.387098789215088, 1.387082576751709]","[0.9068401455879211, 0.8682771325111389, 0.9506853818893433, 0.8746012449264526, 0.9098897576332092]","[1.0268315076828003, 1.0229238271713257, 1.020434021949768, 1.0565755367279053, 1.0406659841537476]","[1.499224066734314, 1.5107665061950684, 1.536644458770752, 1.4737979173660278, 1.4793431758880615]","[1.4554330110549927, 1.490727186203003, 1.490727186203003, 1.5554330348968506, 1.5554330348968506]",SMOTE,batch_normalisation
Vehicle,95401,14,1.0,846,4,0.0165484633569739,0.2857142857142857,211.5,0.9128440366972476,0.5714285714285714,0.04090251116033,0.4190608559667517,0.0,0.0,1.2502114725828788,1.0,-0.3605805956605526,inf,"[0.8467399477958679, 0.8032439947128296, 0.804738461971283, 0.8277648687362671, 0.8371000289916992]","[0.9901072978973389, 0.9407108426094055, 0.9733130931854248, 0.9754098653793335, 0.9358019828796387]","[0.8072865605354309, 0.794775128364563, 0.808099627494812, 0.7985038161277771, 0.7902514934539795]","[0.9736523032188416, 0.9682363271713257, 0.950320839881897, 0.9757702946662903, 0.9516490697860718]","[0.9288685917854309, 0.908238410949707, 0.9085791707038879, 0.9350371360778809, 0.9211416840553284]","[1.0298144817352295, 1.0215928554534912, 0.9650927782058716, 1.0187987089157104, 0.9461996555328369]","[0.840469479560852, 0.8076514005661011, 0.8158994913101196, 0.8313537836074829, 0.836165189743042]","[0.9813411831855774, 0.9592974781990051, 0.9742345809936523, 0.9730414152145386, 0.9534885287284851]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3866790533065796, 1.3863866329193115, 1.3860142230987549, 1.3860548734664917, 1.3863579034805298]","[1.0192508697509766, 1.3853415250778198, 1.1121381521224976, 1.0992519855499268, 1.3839293718338013]","[1.0120198726654053, 1.3874118328094482, 1.1286869049072266, 1.107865810394287, 1.3893613815307617]","[1.3858461380004883, 1.3861631155014038, 1.3861873149871826, 1.3862133026123047, 1.3859713077545166]","[1.3870657682418823, 1.3864432573318481, 1.3864911794662476, 1.38652765750885, 1.386837124824524]","[0.8364065289497375, 0.7969241738319397, 0.822630763053894, 0.8378186821937561, 0.8426456451416016]","[0.9928295612335205, 0.9609328508377075, 1.005046010017395, 0.9761571884155273, 0.9151490330696106]","[1.5232981443405151, 1.5107665061950684, 1.5033727884292603, 1.5052211284637451, 1.4922821521759033]","[1.490727186203003, 1.490727186203003, 1.490727186203003, 1.490727186203003, 1.4848448038101196]",SMOTE,normal
Vehicle,43026,14,1.0,846,4,0.0165484633569739,0.2857142857142857,211.5,0.9128440366972476,0.5714285714285714,0.007165407665747,0.4250808515918303,0.0,0.0,1.247531434057147,1.0,-0.3543763433870494,inf,"[0.829475998878479, 0.7922981977462769, 0.7999003529548645, 0.7914794087409973, 0.8249613642692566]","[1.0163145065307617, 1.0049651861190796, 0.9781619906425476, 0.9887707829475403, 0.9994065165519714]","[0.8111461400985718, 0.7687024474143982, 0.8079855442047119, 0.8820676207542419, 0.8166578412055969]","[1.053971529006958, 1.0039169788360596, 0.9664943814277649, 0.9672357439994812, 1.0030887126922607]","[0.9771138429641724, 0.9221099615097046, 0.9423458576202393, 0.9000062346458435, 0.9338237047195435]","[1.0167421102523804, 1.0363984107971191, 1.0019384622573853, 1.0379910469055176, 1.062122106552124]","[0.8557485342025757, 0.8108949661254883, 0.8139614462852478, 0.862420916557312, 0.8491407632827759]","[1.0090992450714111, 1.0401588678359985, 0.9865976572036743, 0.9794065952301025, 1.0231109857559204]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3862143754959106, 1.3863840103149414, 1.38593590259552, 1.386620044708252, 1.3866808414459229]","[1.3818559646606445, 1.0359236001968384, 1.0204591751098633, 1.3821394443511963, 1.134600043296814]","[1.3974395990371704, 1.0805811882019043, 1.0845797061920166, 1.3961474895477295, 1.1705431938171387]","[1.3856470584869385, 1.3859634399414062, 1.3860931396484375, 1.3857020139694214, 1.386220097541809]","[1.3881652355194092, 1.3872629404067993, 1.3872336149215698, 1.387981653213501, 1.3868488073349]","[0.7877023816108704, 0.8054472208023071, 0.794274091720581, 0.8046475052833557, 0.8923776745796204]","[0.9923578500747681, 0.9960958957672119, 0.9625036716461182, 1.0003046989440918, 1.0138839483261108]","[1.3381129503250122, 1.4793431758880615, 1.508918046951294, 1.4664041996002197, 1.4830399751663208]","[1.4059582948684692, 1.5377860069274902, 1.4789624214172363, 1.5377860069274902, 1.5377860069274902]",SMOTE,weight_normalisation
Vehicle,19013,18,1.0,166,4,0.108433734939759,0.2222222222222222,41.5,0.9069767441860463,0.3888888888888889,0.0,0.4643837780891591,0.0,0.0,1.2182078479525769,1.0,-0.4373405681647315,inf,"[0.9507049918174744, 1.1225712299346924, 1.1417852640151978, 1.0689494609832764, 1.1003987789154053]","[1.1666903495788574, 1.1365852355957031, 1.228794813156128, 1.1235246658325195, 1.2072385549545288]","[0.8701362013816833, 0.7631725668907166, 0.7717870473861694, 0.7631036639213562, 0.765285313129425]","[1.184606671333313, 0.9548079371452332, 0.9307584762573242, 0.9788434505462646, 1.0803489685058594]","[1.1738653182983398, 1.162778377532959, 1.384002447128296, 1.3162811994552612, 1.2099908590316772]","[1.314537525177002, 1.3191688060760498, 1.3836251497268677, 1.3851195573806763, 1.3327988386154175]","[1.2374900579452515, 0.9502310156822205, 0.8370840549468994, 0.8664403557777405, 0.8464535474777222]","[1.3903470039367676, 1.1485564708709717, 0.9152414798736572, 1.0237994194030762, 0.9494395852088928]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3841685056686401, 1.3872836828231812, 1.3836756944656372, 1.3856451511383057, 1.3864414691925049]","[1.3808751106262207, 1.3778669834136963, 1.3861181735992432, 1.380296230316162, 1.3714046478271484]","[1.4150397777557373, 1.4219428300857544, 1.3857444524765015, 1.41451096534729, 1.4387105703353882]","[1.3854882717132568, 1.3849376440048218, 1.3862686157226562, 1.3853681087493896, 1.3838549852371216]","[1.3914061784744263, 1.3930549621582031, 1.3861591815948486, 1.391351580619812, 1.3968158960342407]","[0.9425914287567139, 1.1043379306793213, 1.1828631162643433, 1.1677254438400269, 1.197959065437317]","[1.183879017829895, 1.2448666095733643, 1.2511658668518066, 1.348536729812622, 1.2272554636001587]","[1.437712550163269, 1.4389064311981201, 0.8586415648460388, 0.8795212507247925, 1.4229137897491455]","[1.4199004173278809, 1.6260215044021606, 1.0837339162826538, 1.0533229112625122, 1.6260215044021606]",SMOTE,batch_normalisation
Vehicle,90329,18,1.0,314,4,0.0573248407643312,0.2222222222222222,78.5,0.9135802469135802,0.5,0.0271850505823953,0.4031444687543182,0.0,0.0,1.214661180170575,1.0,-0.4288774567998811,inf,"[1.1661368608474731, 1.1246414184570312, 1.128711223602295, 0.9599686861038208, 0.9581832885742188]","[1.2032581567764282, 1.2571673393249512, 1.2555773258209229, 1.0808011293411255, 1.076426386833191]","[0.8708186149597168, 0.7789483070373535, 0.8320814967155457, 0.7867751121520996, 0.9795249700546265]","[1.0944737195968628, 1.1061530113220215, 1.1060389280319214, 1.0578734874725342, 1.0719515085220337]","[1.3553245067596436, 1.3642596006393433, 1.3797398805618286, 1.3712166547775269, 1.176877737045288]","[1.363276720046997, 1.3915679454803467, 1.4082157611846924, 1.4081753492355347, 1.2992229461669922]","[0.7788073420524597, 0.7982680201530457, 0.7984868884086609, 0.8469147086143494, 1.4600764513015747]","[1.0005353689193726, 1.0248695611953735, 1.0697455406188965, 1.1218385696411133, 1.5690526962280273]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.38759446144104, 1.385364055633545, 1.386452555656433, 1.3853578567504883, 1.386629343032837]","[1.3837450742721558, 1.3792988061904907, 1.3807907104492188, 1.3773584365844727, 1.380994439125061]","[1.3947880268096924, 1.4049952030181885, 1.406713604927063, 1.410370945930481, 1.4063323736190796]","[1.385916829109192, 1.385269045829773, 1.3854718208312988, 1.3849170207977295, 1.3855030536651611]","[1.3877509832382202, 1.390012264251709, 1.3901184797286987, 1.3909392356872559, 1.3899528980255127]","[1.2063175439834595, 1.1757338047027588, 1.0708073377609253, 0.9827728867530823, 1.1111475229263306]","[1.254723072052002, 1.2868542671203613, 1.2051759958267212, 1.1130456924438477, 1.2483280897140503]","[1.488668441772461, 1.470036506652832, 1.071557879447937, 1.4451615810394287, 1.334355354309082]","[1.5690652132034302, 1.5690652132034302, 1.2057280540466309, 1.5690640211105347, 1.3858085870742798]",SMOTE,batch_normalisation
Vehicle,29814,18,1.0,420,4,0.0428571428571428,0.2222222222222222,105.0,0.9166666666666666,0.5555555555555556,0.0355933669602759,0.4313846453147221,0.0,0.0,1.2259152666449546,1.0,-0.4547459656184179,inf,"[1.0991040468215942, 0.8660465478897095, 0.9164462685585022, 0.8312857151031494, 0.8874598741531372]","[1.2413607835769653, 1.0360997915267944, 1.0061427354812622, 1.0740549564361572, 1.039138674736023]","[0.9004745483398438, 0.8546240925788879, 0.8237115144729614, 0.7953289151191711, 0.866005003452301]","[1.0745056867599487, 0.9983528256416321, 0.9625028371810913, 1.0871864557266235, 1.0059195756912231]","[1.020147442817688, 1.0076276063919067, 0.989349365234375, 0.9853495359420776, 0.9844383001327515]","[1.0622446537017822, 1.0659006834030151, 1.021616816520691, 1.0394619703292847, 1.056091547012329]","[1.0308282375335693, 0.9875374436378479, 1.4983083009719849, 0.9145879745483398, 1.1749117374420166]","[1.0882285833358765, 1.0284496545791626, 1.5650874376296997, 1.0917837619781494, 1.2171120643615723]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3866031169891357, 1.3867075443267822, 1.3864240646362305, 1.3859230279922485, 1.385460376739502]","[1.3839133977890015, 1.383305549621582, 1.3853394985198975, 1.3856767416000366, 1.385119080543518]","[1.3963443040847778, 1.380860686302185, 1.3838249444961548, 1.3865917921066284, 1.396679162979126]","[1.3860301971435547, 1.3858851194381714, 1.386165738105774, 1.386231780052185, 1.3861571550369263]","[1.3877809047698975, 1.385742425918579, 1.3862756490707397, 1.3866530656814575, 1.388541579246521]","[1.1284894943237305, 0.8526955246925354, 1.058315396308899, 0.8358705639839172, 0.836036205291748]","[1.1220766305923462, 1.0284992456436157, 1.1872142553329468, 1.0901575088500977, 1.014681100845337]","[1.486205816268921, 1.4945977926254272, 1.483445405960083, 1.4908803701400757, 1.5094677209854126]","[1.4936684370040894, 1.4341446161270142, 1.4341446161270142, 1.4936684370040894, 1.4341446161270142]",SMOTE,batch_normalisation
Vehicle,38946,18,1.0,531,4,0.0338983050847457,0.2222222222222222,132.75,0.9124087591240876,0.6111111111111112,0.0385043662019608,0.4138200024481495,0.0,0.0,1.2411357568734134,1.0,-0.4858967545640584,inf,"[0.8526431322097778, 0.8907398581504822, 0.7936821579933167, 0.7939883470535278, 1.0967471599578857]","[1.0090909004211426, 0.9828495383262634, 0.9684597253799438, 0.9750984907150269, 1.1603654623031616]","[0.81199049949646, 0.7820049524307251, 0.8392454385757446, 0.809718668460846, 0.8162994384765625]","[0.9396643042564392, 1.0191514492034912, 0.9771389365196228, 0.9892692565917969, 0.9635497331619263]","[0.9499627947807312, 0.99116051197052, 0.916961133480072, 0.9220993518829346, 0.964805006980896]","[1.003814935684204, 1.0253539085388184, 0.9793969392776489, 1.0259405374526978, 1.0173628330230713]","[1.0032589435577393, 0.9408262968063354, 0.8381506204605103, 0.8274024724960327, 0.9076168537139893]","[1.0170246362686157, 1.0424681901931763, 0.9675993323326111, 0.9774671792984009, 1.041448950767517]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3863356113433838, 1.3860795497894287, 1.3858850002288818, 1.3863499164581299, 1.3867051601409912]","[1.3836991786956787, 1.3836923837661743, 1.383753776550293, 1.383497714996338, 1.383803129196167]","[1.3876209259033203, 1.3931678533554077, 1.3917936086654663, 1.3920924663543701, 1.3902841806411743]","[1.3859026432037354, 1.3858975172042847, 1.3859262466430664, 1.3858977556228638, 1.3859492540359497]","[1.3865032196044922, 1.3873317241668701, 1.3872014284133911, 1.3870190382003784, 1.3868858814239502]","[0.8218518495559692, 0.7938797473907471, 0.84050053358078, 0.8347189426422119, 1.0532190799713135]","[0.9771926999092102, 0.9550737738609314, 0.9919018149375916, 0.9468865394592285, 1.2052457332611084]","[1.5047303438186646, 1.4634324312210083, 1.4693320989608765, 1.5165296792984009, 1.4789624214172363]","[1.4819860458374023, 1.5193692445755005, 1.5193692445755005, 1.4819860458374023, 1.4819860458374023]",SMOTE,batch_normalisation
Vehicle,84848,18,1.0,630,4,0.0285714285714285,0.2222222222222222,157.5,0.9135802469135802,0.5,0.0367122777833337,0.3836824546351174,0.0,0.0,1.2210560422603849,1.0,-0.4439226234050517,inf,"[0.8741893172264099, 0.843948483467102, 0.8150337934494019, 0.7864961624145508, 1.1596523523330688]","[0.9252037405967712, 0.9702779054641724, 0.9301218390464783, 0.8891417980194092, 1.1632981300354004]","[0.7637931704521179, 0.7852454781532288, 0.8739728331565857, 0.8628889322280884, 0.78060382604599]","[0.9623644948005676, 0.9030551314353943, 0.9870270490646362, 0.9764412045478821, 0.9221526980400085]","[0.9739929437637329, 1.0033611059188843, 0.929645836353302, 0.9818611741065979, 0.9888890981674194]","[0.9835102558135986, 1.0135506391525269, 0.9841755032539368, 0.9821808338165283, 1.0096619129180908]","[0.7883478403091431, 1.0340147018432617, 0.773483395576477, 0.8752200603485107, 0.8251392245292664]","[0.8666731119155884, 1.0372971296310425, 0.9586210250854492, 0.9197070598602295, 0.9269697666168213]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3861918449401855, 1.386243224143982, 1.3873214721679688, 1.3869246244430542, 1.3852336406707764]","[1.3849502801895142, 1.3823596239089966, 1.3854011297225952, 1.3842582702636719, 1.3837006092071533]","[1.3903589248657227, 1.4040718078613281, 1.3900794982910156, 1.3908172845840454, 1.3978885412216187]","[1.3861024379730225, 1.3857113122940063, 1.3861639499664307, 1.3860034942626953, 1.3858990669250488]","[1.3869701623916626, 1.3890966176986694, 1.3869391679763794, 1.387068271636963, 1.3882267475128174]","[0.8089851140975952, 0.8648083209991455, 0.8819258809089661, 0.8005269765853882, 0.969484806060791]","[0.949807345867157, 0.9695292115211487, 0.9606747627258301, 0.8964161276817322, 1.0082203149795532]","[1.5128991603851318, 1.4607899188995361, 1.5079363584518433, 1.3119057416915894, 1.4639655351638794]","[1.5055731534957886, 1.5452556610107422, 1.5055731534957886, 1.4023985862731934, 1.5452556610107422]",SMOTE,layer_normalisation
Vehicle,68050,18,1.0,758,4,0.0237467018469656,0.2222222222222222,189.5,0.9128205128205128,0.5,0.0444083992291126,0.4192354254331443,0.0,0.0,1.2251022683005903,1.0,-0.4529884206702005,inf,"[1.0367974042892456, 0.7891652584075928, 0.8304367065429688, 1.109916090965271, 0.7746056318283081]","[1.0999764204025269, 1.0463835000991821, 1.0066301822662354, 1.1302316188812256, 0.9875563383102417]","[0.8146473169326782, 0.8492373824119568, 0.9015688300132751, 0.8271299004554749, 0.7912279367446899]","[0.9869747161865234, 1.0171364545822144, 1.1435989141464233, 0.9946607351303101, 1.0231637954711914]","[0.911318302154541, 0.8832787275314331, 0.9710328578948975, 0.9950267672538757, 0.9060347080230713]","[1.0707159042358398, 1.0447490215301514, 1.0571401119232178, 1.0577892065048218, 1.074388861656189]","[1.0656119585037231, 1.0041447877883911, 0.9711490273475647, 0.9131314158439636, 0.9058449268341064]","[1.1117899417877197, 1.1420844793319702, 1.0483999252319336, 1.0058479309082031, 1.0596034526824951]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3858668804168701, 1.3867515325546265, 1.3865886926651, 1.3862743377685547, 1.387133002281189]","[1.0514800548553467, 1.3822044134140015, 1.3819072246551514, 1.3812581300735474, 1.3852401971817017]","[1.1199997663497925, 1.3992506265640259, 1.397818684577942, 1.4041132926940918, 1.3939588069915771]","[1.3859319686889648, 1.3857353925704956, 1.3856956958770752, 1.3855700492858887, 1.3861602544784546]","[1.387099027633667, 1.3881703615188599, 1.387630820274353, 1.3894020318984985, 1.3871185779571533]","[0.8466230034828186, 0.8080859780311584, 0.7603387832641602, 0.8761040568351746, 0.8538432121276855]","[1.0021467208862305, 1.0202196836471558, 1.0065534114837646, 0.9886955618858337, 0.9760202169418335]","[1.4978004693984985, 1.459132432937622, 1.5312973260879517, 1.5003695487976074, 1.487998366355896]","[1.5397210121154785, 1.5397210121154785, 1.4607737064361572, 1.4607737064361572, 1.513405203819275]",SMOTE,weight_normalisation
White Wine Quality,88639,11,1.0,694,2,0.015850144092219,0.1818181818181818,347.0,0.0072568940493468,0.9090909090909092,0.0,0.0242541005403422,0.0,0.0,1.0075476917606223,1.0,-0.2548829531602127,inf,"[0.32229623198509216, 0.3200485110282898, 0.31779760122299194, 0.3222992420196533, 0.32004764676094055]","[0.3204817771911621, 0.32048529386520386, 0.32048672437667847, 0.32048389315605164, 0.32048529386520386]","[0.32229018211364746, 0.32003846764564514, 0.31778132915496826, 0.32228732109069824, 0.3200344145298004]","[0.3204743564128876, 0.32047465443611145, 0.3204711079597473, 0.32047078013420105, 0.3204704225063324]","[0.3223084509372711, 0.32005515694618225, 0.3177991509437561, 0.3223021328449249, 0.320048987865448]","[0.3204868733882904, 0.3204899728298187, 0.32048299908638, 0.32049742341041565, 0.32048967480659485]","[0.32227078080177307, 0.3200185298919678, 0.3177662789821625, 0.32227078080177307, 0.3200185298919678]","[0.32045599818229675, 0.32045599818229675, 0.32045599818229675, 0.32045599818229675, 0.32045599818229675]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.32344990968704224, 0.3210497498512268, 0.31890255212783813, 0.323471337556839, 0.3211764097213745]","[0.3216433823108673, 0.3214854896068573, 0.3215807378292084, 0.321664959192276, 0.3216119706630707]","[0.47413766384124756, 0.47242000699043274, 0.4706989824771881, 0.4741380214691162, 0.47242027521133423]","[0.47275257110595703, 0.4727543592453003, 0.4727579951286316, 0.4727526307106018, 0.47275471687316895]","[0.3223068416118622, 0.32004162669181824, 0.31779515743255615, 0.3223041892051697, 0.3200436234474182]","[0.3204922080039978, 0.32047903537750244, 0.3204842805862427, 0.32048967480659485, 0.3204813301563263]","[0.32227078080177307, 0.3200185298919678, 0.3177662789821625, 0.32227078080177307, 0.3200185298919678]","[0.32045599818229675, 0.32045599818229675, 0.32045599818229675, 0.32045599818229675, 0.32045599818229675]",layer_normalisation,layer_normalisation
White Wine Quality,18167,11,1.0,2635,4,0.0041745730550284,0.3636363636363636,658.75,0.0027964205816554,0.9090909090909092,0.0,0.0807828231228571,0.0,0.0,1.0316725810643617,1.0,2.327245491059903,inf,"[1.0687026977539062, 1.065733551979065, 1.0704797506332397, 1.066726803779602, 1.0691026449203491]","[1.0529751777648926, 1.0529721975326538, 1.0529729127883911, 1.0529733896255493, 1.0529747009277344]","[0.9278877377510071, 0.936883270740509, 0.9012017250061035, 0.8938018083572388, 0.9801438450813293]","[1.0703461170196533, 1.0640653371810913, 1.0661907196044922, 1.0511717796325684, 1.07001531124115]","[1.0687075853347778, 1.0657333135604858, 1.0704848766326904, 1.0667340755462646, 1.069101333618164]","[1.0529743432998657, 1.0529812574386597, 1.052974820137024, 1.052968144416809, 1.0529731512069702]","[1.068698763847351, 1.0657329559326172, 1.0704782009124756, 1.066728115081787, 1.0690995454788208]","[1.0529673099517822, 1.052966833114624, 1.0529673099517822, 1.0529674291610718, 1.0529680252075195]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3882924318313599, 1.3846921920776367, 1.3807761669158936, 1.389211893081665, 1.3848645687103271]","[1.0690044164657593, 1.0660065412521362, 1.0707714557647705, 1.067042589187622, 1.069454550743103]","[1.0533009767532349, 1.0532598495483398, 1.0532889366149902, 1.053305983543396, 1.0533537864685059]","[1.2747563123703003, 1.273117184638977, 1.2759323120117188, 1.2736634016036987, 1.2751067876815796]","[1.265371322631836, 1.2652831077575684, 1.2654609680175781, 1.2653465270996094, 1.2653752565383911]","[1.068699598312378, 1.0657384395599365, 1.070482850074768, 1.0667256116867065, 1.0691026449203491]","[1.0529745817184448, 1.052974820137024, 1.0529766082763672, 1.052971363067627, 1.0529741048812866]","[1.0686981678009033, 1.0657325983047485, 1.0704774856567383, 1.0667271614074707, 1.0690982341766357]","[1.0529664754867554, 1.0529664754867554, 1.0529664754867554, 1.0529664754867554, 1.0529664754867554]",SMOTE,weight_perturbation
White Wine Quality,93597,11,1.0,2988,4,0.0036813922356091,0.3636363636363636,747.0,0.0027964205816554,1.0,0.0,0.0566106702609516,0.0,0.0,1.0216655390190723,1.0,3.396526330340174,inf,"[0.8947828412055969, 0.889603316783905, 0.9026839137077332, 0.8765360713005066, 0.8785820007324219]","[1.031011939048767, 1.0384531021118164, 1.015568494796753, 1.0302127599716187, 1.0412766933441162]","[0.8713204860687256, 0.8796129822731018, 0.8947359323501587, 0.8698325753211975, 0.8541447520256042]","[1.0543006658554077, 1.0573086738586426, 1.0614392757415771, 1.0493897199630737, 1.0414632558822632]","[0.9399706125259399, 0.9315161108970642, 0.9408466815948486, 0.9319947957992554, 0.9162453413009644]","[1.0209311246871948, 1.045037865638733, 1.055933952331543, 1.0187053680419922, 1.0292069911956787]","[1.1516185998916626, 1.142727017402649, 1.1448190212249756, 1.1484804153442383, 1.1432499885559082]","[1.1416621208190918, 1.1416617631912231, 1.1416617631912231, 1.1416620016098022, 1.1416617631912231]","[-0.0, -0.0, -0.0, inf, -0.0]","[1.3797390460968018, 1.3828901052474976, 1.3880244493484497, inf, 1.3853874206542969]","[0.9305055737495422, 0.9373913407325745, 0.9757695198059082, 0.9269389510154724, 0.9166355133056641]","[1.0419921875, 1.0365492105484009, 1.04539155960083, 1.0421996116638184, 1.0405702590942383]","[1.3106224536895752, 1.307507872581482, 1.3082916736602783, 1.3095903396606445, 1.3078961372375488]","[1.307204246520996, 1.3070197105407715, 1.3070327043533325, 1.3070969581604004, 1.3070225715637207]","[0.8879970908164978, 0.8869634866714478, 0.8754844665527344, 0.8791245222091675, 0.8978379368782043]","[1.039808750152588, 1.034362554550171, 1.0351380109786987, 1.0427476167678833, 1.0452266931533813]","[1.3446098566055298, 1.3524550199508667, 1.1448190212249756, 1.1484801769256592, 1.354024052619934]","[1.3523640632629395, 1.3523640632629395, 1.1416617631912231, 1.1416617631912231, 1.3523640632629395]",batch_normalisation,normal
White Wine Quality,20696,11,1.0,2022,4,0.0054401582591493,0.3636363636363636,505.5,0.0042553191489361,1.0,0.0,0.2202574958772976,0.0,0.0,1.082483429707532,1.0,0.4768248213231557,inf,"[0.8926874399185181, 0.8873043656349182, 0.8895848393440247, 0.8972647190093994, 0.8966398239135742]","[0.9597406387329102, 0.9580769538879395, 0.9625639319419861, 0.9552284479141235, 0.9609191417694092]","[0.8781148791313171, 0.8607383966445923, 0.87337327003479, 0.8710199594497681, 0.8756889700889587]","[0.9752076268196106, 0.9792312383651733, 0.9678933620452881, 0.9499727487564087, 0.9677731990814209]","[0.9011220932006836, 0.8946971893310547, 0.8911806344985962, 0.8933206796646118, 0.8923705816268921]","[0.9655286073684692, 0.9668344259262085, 0.9655529856681824, 0.9549450278282166, 0.9673628807067871]","[1.1721292734146118, 1.1721292734146118, 1.1710255146026611, 0.9461466670036316, 1.1733438968658447]","[1.1337919235229492, 1.1337920427322388, 1.1337919235229492, 0.9930564165115356, 1.1337921619415283]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3862814903259277, 1.3867993354797363, 1.3839781284332275, 1.392593502998352, 1.389516830444336]","[0.9169406890869141, 0.8881369233131409, 0.9070877432823181, 0.899418294429779, 0.9084171652793884]","[0.9644426107406616, 0.9593287706375122, 0.9535813927650452, 0.9529639482498169, 0.9601055979728699]","[1.3236247301101685, 1.3228371143341064, 1.3226901292800903, 1.319283366203308, 1.3238134384155273]","[1.3120790719985962, 1.3123464584350586, 1.312156081199646, 1.3107271194458008, 1.3123252391815186]","[0.8972988724708557, 0.8863984942436218, 0.8940231204032898, 0.8908989429473877, 0.8972457051277161]","[0.9614054560661316, 0.9534388780593872, 0.9564631581306458, 0.9474639892578125, 0.9633320569992065]","[1.397187352180481, 1.1721292734146118, 1.3904998302459717, 1.1602061986923218, 1.393591046333313]","[1.4374957084655762, 1.1337919235229492, 1.4374957084655762, 1.1337919235229492, 1.4374957084655762]",SMOTE,weight_normalisation
