dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,prune_training_loss,prune_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,best_training_technique,best_testing_technique,subset_type
Agaricus Lepiota,98569,21.0,0.5714285714285714,2334.0,2.0,111.14285714285714,0.0952380952380952,1167.0,0.9305210918114144,0.2857142857142857,0.14144522325031,0.0042629317603345,0.6205724892548472,1.1519374031457967,-0.7668626648423801,"[0.3755578398704529, 0.35546472668647766, 0.3775240480899811, 0.37350818514823914, 0.3641374111175537]","[0.3669297993183136, 0.3604106605052948, 0.36795514822006226, 0.36701491475105286, 0.36517634987831116]","[0.32264232635498047, 0.31661421060562134, 0.31661197543144226, 0.3159426152706146, 0.3172810673713684]","[0.3154471218585968, 0.31326964497566223, 0.3137916922569275, 0.3132816255092621, 0.3132686913013458]","[0.3755635917186737, 0.32226070761680603, 0.3779182732105255, 0.3581208288669586, 0.36348608136177063]","[0.3668329119682312, 0.3134045898914337, 0.36894306540489197, 0.3646620512008667, 0.3646760582923889]","[0.8062282800674438, 0.7868030071258545, 0.8360192179679871, 0.7985353469848633, 0.7945197820663452]","[0.795059859752655, 0.7950584292411804, 0.8314627408981323, 0.7950596213340759, 0.7950600981712341]","[0.3278646767139435, 0.35527774691581726, 0.37793710827827454, 0.366064190864563, 0.3739912509918213]","[0.3160112202167511, 0.3567611575126648, 0.3677106499671936, 0.35909509658813477, 0.36734557151794434]","[0.32733476161956787, 0.37555745244026184, 0.3775237500667572, 0.7985355257987976, 0.38020166754722595]","[0.31541845202445984, 0.3668241500854492, 0.36872604489326477, 0.7950596213340759, 0.366862028837204]",batch_normalisation,batch_normalisation,
Agaricus Lepiota,44817,21.0,0.5714285714285714,3111.0,2.0,148.14285714285714,0.0952380952380952,1555.5,0.931098696461825,0.2857142857142857,0.1489581705201368,0.0053721041593799,0.638009655053559,1.1606244398770595,-0.7786177736937802,"[0.3549738824367523, 0.3594992160797119, 0.37256142497062683, 0.36851391196250916, 0.3655005395412445]","[0.3566271662712097, 0.3550085723400116, 0.3678983747959137, 0.35823801159858704, 0.3582106828689575]","[0.3132689297199249, 0.35999780893325806, 0.31806185841560364, 0.3268263638019562, 0.3248176574707031]","[0.31487444043159485, 0.3568080961704254, 0.3164891004562378, 0.31962236762046814, 0.3180835545063019]","[0.36401769518852234, 0.3600028157234192, 0.3549918532371521, 0.3589811623096466, 0.3655051290988922]","[0.35821157693862915, 0.35660505294799805, 0.3550509512424469, 0.3566487729549408, 0.35924509167671204]","[0.8348698019981384, 0.3971985876560211, 0.3760833442211151, 0.8255624175071716, 0.39262452721595764]","[0.8317208886146545, 0.40608924627304077, 0.37265947461128235, 0.831716001033783, 0.39190375804901123]","[0.34734031558036804, 0.36732184886932373, 0.435423880815506, 0.36031392216682434, 0.3578234612941742]","[0.35401102900505066, 0.3585967719554901, 0.4246607720851898, 0.35549867153167725, 0.35694849491119385]","[0.35397133231163025, 0.3594968020915985, 0.36502397060394287, 0.36550039052963257, 0.32481762766838074]","[0.35660696029663086, 0.3550059199333191, 0.35835519433021545, 0.3566479980945587, 0.318089097738266]",batch_normalisation,batch_normalisation,
Agaricus Lepiota,28174,21.0,0.5714285714285714,4156.0,2.0,197.9047619047619,0.0952380952380952,2078.0,0.93032977241059,0.2857142857142857,0.1451692909150508,0.0057586675801091,0.6274885107089858,1.1562352938313505,-0.7728446153266466,"[0.3700525462627411, 0.32981228828430176, 0.3666679263114929, 0.36892417073249817, 0.36589574813842773]","[0.36383432149887085, 0.3265879154205322, 0.363785982131958, 0.36376887559890747, 0.36375871300697327]","[0.3181527853012085, 0.3151470422744751, 0.32492178678512573, 0.31514424085617065, 0.321910560131073]","[0.3204779326915741, 0.3171311318874359, 0.3264927864074707, 0.3168823719024658, 0.3228790760040283]","[0.37005460262298584, 0.3760731518268585, 0.36704251170158386, 0.36892661452293396, 0.365916907787323]","[0.36374732851982117, 0.363749623298645, 0.3637637495994568, 0.3637480139732361, 0.3637477457523346]","[0.37716808915138245, 0.7946372628211975, 0.8318776488304138, 0.8010389804840088, 0.7910813689231873]","[0.3649531304836273, 0.7952243685722351, 0.8312904834747314, 0.7952327728271484, 0.7952329516410828]","[0.32593443989753723, 0.3763201832771301, 0.3668666481971741, 0.36914825439453125, 0.36611995100975037]","[0.32672399282455444, 0.36396971344947815, 0.3639450967311859, 0.3639492392539978, 0.36392953991889954]","[0.37005242705345154, 0.37606990337371826, 0.3666677176952362, 0.3598984181880951, 0.36589592695236206]","[0.3637523651123047, 0.36374664306640625, 0.36378413438796997, 0.3554145097732544, 0.3637518882751465]",batch_normalisation,batch_normalisation,
Agaricus Lepiota,43262,21.0,0.5714285714285714,5810.0,2.0,276.6666666666667,0.0952380952380952,2905.0,0.9308740445330674,0.2857142857142857,0.1454428251502537,0.0057761149541443,0.625578567159862,1.156551607027435,-0.7732683876482939,"[0.37001460790634155, 0.3692077100276947, 0.3259051442146301, 0.3678482472896576, 0.3570927381515503]","[0.3588743209838867, 0.35887396335601807, 0.3287593126296997, 0.3588736355304718, 0.3502689003944397]","[0.32590389251708984, 0.3267107605934143, 0.3692067563533783, 0.3189093768596649, 0.3234805464744568]","[0.3287547528743744, 0.3287563621997833, 0.3588739037513733, 0.32272979617118835, 0.328762412071228]","[0.35958051681518555, 0.369208961725235, 0.3692117929458618, 0.3678878843784332, 0.3675973117351532]","[0.3468461334705353, 0.3588743805885315, 0.3588777780532837, 0.3588765859603882, 0.3597398102283478]","[0.8288614153862, 0.8353165984153748, 0.7928206324577332, 0.36999908089637756, 0.8303350806236267]","[0.8313339352607727, 0.8313339948654175, 0.7951894998550415, 0.35887452960014343, 0.8313329815864563]","[0.37017151713371277, 0.3693517744541168, 0.36938193440437317, 0.36800649762153625, 0.3677348792552948]","[0.3590126633644104, 0.3589881956577301, 0.3590260446071625, 0.3589932322502136, 0.35899755358695984]","[0.3700144290924072, 0.3692076504230499, 0.3692076802253723, 0.3678480088710785, 0.3675791919231415]","[0.35887405276298523, 0.35887375473976135, 0.35887420177459717, 0.3588736951351166, 0.35887420177459717]",batch_normalisation,batch_normalisation,
Agaricus Lepiota,91434,21.0,0.5714285714285714,6774.0,2.0,322.57142857142856,0.0952380952380952,3387.0,0.9304645198062126,0.2857142857142857,0.1434240669644683,0.0057416758500258,0.6291852875390955,1.15421916411471,-0.7700796592736056,"[0.36747321486473083, 0.3552473187446594, 0.3653970956802368, 0.3672425150871277, 0.3672301173210144]","[0.37230393290519714, 0.3597622513771057, 0.3723038136959076, 0.37230417132377625, 0.37230435013771057]","[0.325950026512146, 0.34832608699798584, 0.3653963506221771, 0.325027197599411, 0.3151075839996338]","[0.3258093595504761, 0.3560677468776703, 0.3723032474517822, 0.325809121131897, 0.316219300031662]","[0.36239975690841675, 0.3647151589393616, 0.3653987646102905, 0.3672460615634918, 0.356627881526947]","[0.36640119552612305, 0.3723059892654419, 0.37230679392814636, 0.372307687997818, 0.3627128601074219]","[0.3702414929866791, 0.7951369881629944, 0.36770349740982056, 0.7951533198356628, 0.3603115975856781]","[0.3759939670562744, 0.7951642274856567, 0.37451744079589844, 0.7951804995536804, 0.3686141073703766]","[0.3676108419895172, 0.3648136258125305, 0.36551526188850403, 0.35769328474998474, 0.3258901834487915]","[0.3724340796470642, 0.37242740392684937, 0.372404545545578, 0.3599085509777069, 0.3259871006011963]","[0.3674732446670532, 0.36470499634742737, 0.3653970956802368, 0.3672425150871277, 0.36722996830940247]","[0.37230420112609863, 0.3723047077655792, 0.37230396270751953, 0.37230467796325684, 0.37230440974235535]",batch_normalisation,batch_normalisation,
Agaricus Lepiota,69819,21.0,0.5714285714285714,7918.0,2.0,377.04761904761904,0.0952380952380952,3959.0,0.9307485979029504,0.2857142857142857,0.1453152252783303,0.0051256818279867,0.6286679162267762,1.156404040605434,-0.773070087452629,"[0.36674627661705017, 0.3671410083770752, 0.36812782287597656, 0.36694374680519104, 0.3568700850009918]","[0.36250579357147217, 0.36251214146614075, 0.36250564455986023, 0.36250659823417664, 0.35746583342552185]","[0.31859129667282104, 0.3270774483680725, 0.32530155777931213, 0.32391971349716187, 0.3187881410121918]","[0.32083868980407715, 0.3284142315387726, 0.327809602022171, 0.32652047276496887, 0.3202802538871765]","[0.3667473793029785, 0.3671427071094513, 0.3253168761730194, 0.36694538593292236, 0.3665406405925751]","[0.36250579357147217, 0.36250633001327515, 0.32780155539512634, 0.36250585317611694, 0.36250945925712585]","[0.7975717782974243, 0.3671409487724304, 0.368917316198349, 0.7908617258071899, 0.3614148199558258]","[0.7955847978591919, 0.3631366789340973, 0.3631368577480316, 0.7955847978591919, 0.3574618399143219]","[0.36684492230415344, 0.3248523771762848, 0.3254215121269226, 0.3151651620864868, 0.36666595935821533]","[0.362607479095459, 0.3279390335083008, 0.3279162645339966, 0.315914511680603, 0.36264336109161377]","[0.7975718975067139, 0.3570760190486908, 0.3580626845359802, 0.3669436275959015, 0.35686996579170227]","[0.7955847978591919, 0.3574562966823578, 0.3574563264846802, 0.3625056743621826, 0.3574567139148712]",batch_normalisation,batch_normalisation,
Churn,24450,11.0,0.7272727272727273,5000.0,2.0,454.54545454545456,0.1818181818181818,2500.0,0.1646866992778942,0.7272727272727273,0.0127417182967202,0.0,0.0580566024631683,1.0128232398629526,1.9073913280293644,"[0.4523288607597351, 0.45639073848724365, 0.45107772946357727, 0.4570154845714569, 0.45701536536216736]","[0.4542663097381592, 0.4542657136917114, 0.4542650282382965, 0.45426541566848755, 0.4542653560638428]","[0.4523265063762665, 0.456388920545578, 0.4510767161846161, 0.4570137560367584, 0.45701414346694946]","[0.45426440238952637, 0.45426440238952637, 0.45426443219184875, 0.4542640149593353, 0.45426446199417114]","[0.4523278474807739, 0.45638975501060486, 0.4510784149169922, 0.4570157527923584, 0.4570153057575226]","[0.45426514744758606, 0.45426541566848755, 0.45426511764526367, 0.45426541566848755, 0.4542652666568756]","[0.4523242115974426, 0.4563867151737213, 0.4510742127895355, 0.45701169967651367, 0.45701169967651367]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.45252692699432373, 0.4566044807434082, 0.4512667655944824, 0.4572564661502838, 0.45722609758377075]","[0.4544614553451538, 0.45448315143585205, 0.4544496238231659, 0.4545118510723114, 0.4544808566570282]","[0.4523274898529053, 0.45639029145240784, 0.45107725262641907, 0.4570155143737793, 0.4570154845714569]","[0.4542648196220398, 0.454265296459198, 0.45426449179649353, 0.4542655050754547, 0.45426541566848755]",layer_normalisation,layer_normalisation,
Churn,85737,19.0,0.8421052631578947,5000.0,2.0,263.1578947368421,0.1052631578947368,2500.0,0.1646866992778942,0.7894736842105263,0.0108766273298767,0.0,0.0583878526431156,1.0109359928780028,0.9718611280283302,"[0.4560782015323639, 0.45295339822769165, 0.4538916051387787, 0.4560793340206146, 0.45482775568962097]","[0.4542659521102905, 0.45426619052886963, 0.4542666971683502, 0.4542670249938965, 0.4542653560638428]","[0.4560762643814087, 0.4529511034488678, 0.4538891017436981, 0.45607641339302063, 0.4548264145851135]","[0.4542640447616577, 0.4542638659477234, 0.454264372587204, 0.454264372587204, 0.45426419377326965]","[0.45608052611351013, 0.45295363664627075, 0.45389270782470703, 0.45607897639274597, 0.45482873916625977]","[0.4542684853076935, 0.454266756772995, 0.454266756772995, 0.4542679488658905, 0.45426633954048157]","[0.45607420802116394, 0.452949196100235, 0.4538867175579071, 0.45607420802116394, 0.45482420921325684]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.4562716484069824, 0.45316293835639954, 0.4540833830833435, 0.45627203583717346, 0.45503950119018555]","[0.4544620215892792, 0.4544733464717865, 0.4544578194618225, 0.4544624388217926, 0.45447805523872375]","[0.45607811212539673, 0.45295241475105286, 0.45389121770858765, 0.4560784101486206, 0.454828143119812]","[0.4542657434940338, 0.4542650580406189, 0.4542663097381592, 0.45426610112190247, 0.45426589250564575]",layer_normalisation,layer_normalisation,
Churn,34724,11.0,0.7272727272727273,5000.0,2.0,454.54545454545456,0.1818181818181818,2500.0,0.1646866992778942,0.7272727272727273,0.0051697416377665,0.0,0.0252128567873437,1.0051831278098096,6.165766468763456,"[0.458265483379364, 0.45295387506484985, 0.453890323638916, 0.4538908004760742, 0.4548278748989105]","[0.45426613092422485, 0.45426687598228455, 0.4542657732963562, 0.4542662799358368, 0.45426589250564575]","[0.4582642614841461, 0.4529513120651245, 0.4538891017436981, 0.4538889527320862, 0.4548264145851135]","[0.45426464080810547, 0.45426422357559204, 0.45426443219184875, 0.45426425337791443, 0.45426419377326965]","[0.45826536417007446, 0.45295432209968567, 0.45389071106910706, 0.453890860080719, 0.4548286199569702]","[0.45426511764526367, 0.45426684617996216, 0.4542647898197174, 0.45426616072654724, 0.4542669355869293]","[0.4582616984844208, 0.452949196100235, 0.4538867175579071, 0.4538867175579071, 0.45482420921325684]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.45847076177597046, 0.45317232608795166, 0.4540993273258209, 0.4541228711605072, 0.45503321290016174]","[0.45447754859924316, 0.4544826149940491, 0.4544737637042999, 0.45449721813201904, 0.4544717073440552]","[0.4582657217979431, 0.4529532194137573, 0.45389053225517273, 0.453891396522522, 0.4548299312591553]","[0.45426633954048157, 0.45426613092422485, 0.45426586270332336, 0.45426681637763977, 0.4542677104473114]",layer_normalisation,layer_normalisation,
Churn,99455,18.0,0.8333333333333334,5000.0,2.0,277.77777777777777,0.1111111111111111,2500.0,0.1646866992778942,0.7777777777777778,0.0120968035832787,0.0,0.0585305365281714,1.0121702658323612,0.8714621193363656,"[0.4523290991783142, 0.45639151334762573, 0.45357900857925415, 0.4588916599750519, 0.4526417553424835]","[0.45426663756370544, 0.4542664587497711, 0.45426642894744873, 0.4542669355869293, 0.45426666736602783]","[0.4523260295391083, 0.4563891589641571, 0.45357635617256165, 0.4588891863822937, 0.4526388347148895]","[0.45426344871520996, 0.45426392555236816, 0.45426368713378906, 0.45426398515701294, 0.45426374673843384]","[0.45232871174812317, 0.4563939571380615, 0.45357948541641235, 0.458890825510025, 0.4526408612728119]","[0.4542660117149353, 0.45426949858665466, 0.4542660713195801, 0.4542660713195801, 0.45426520705223083]","[0.4523242115974426, 0.4563867151737213, 0.45357421040534973, 0.4588867127895355, 0.45263671875]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.45250388979911804, 0.45661285519599915, 0.4537397623062134, 0.45907512307167053, 0.4528256058692932]","[0.4544387459754944, 0.4544917345046997, 0.45442643761634827, 0.45445722341537476, 0.45444825291633606]","[0.4523277282714844, 0.4563906788825989, 0.4535793662071228, 0.45889151096343994, 0.4526408910751343]","[0.45426514744758606, 0.4542658030986786, 0.4542667269706726, 0.4542665481567383, 0.4542657732963562]",layer_normalisation,layer_normalisation,
Churn,26588,10.0,1.0,5000.0,2.0,500.0,0.2,2500.0,0.1646866992778942,1.0,0.0139638867372139,0.0,0.0586816034310144,1.0140618371956232,1.918218843718272,"[0.4542037844657898, 0.456703245639801, 0.45639166235923767, 0.4538911283016205, 0.4526420831680298]","[0.4542662501335144, 0.4542658030986786, 0.454266756772995, 0.45426616072654724, 0.45426705479621887]","[0.4542017877101898, 0.45670202374458313, 0.45638906955718994, 0.4538889229297638, 0.45263931155204773]","[0.4542646110057831, 0.4542648494243622, 0.4542643129825592, 0.454264372587204, 0.454264372587204]","[0.4542035460472107, 0.4567033350467682, 0.45639127492904663, 0.4538915455341339, 0.45264190435409546]","[0.454267293214798, 0.4542660713195801, 0.45426610112190247, 0.4542671740055084, 0.4542654752731323]","[0.4541991949081421, 0.4566992223262787, 0.4563867151737213, 0.4538867175579071, 0.45263671875]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.45439353585243225, 0.45692381262779236, 0.4566022455692291, 0.45409905910491943, 0.4528302252292633]","[0.4544559419155121, 0.45449069142341614, 0.4544808864593506, 0.45447349548339844, 0.4544528126716614]","[0.4542052745819092, 0.4567030370235443, 0.45639196038246155, 0.4538905918598175, 0.4526416063308716]","[0.454267680644989, 0.4542655944824219, 0.45426711440086365, 0.4542655348777771, 0.45426663756370544]",layer_normalisation,layer_normalisation,
Churn,96565,14.0,0.9285714285714286,5000.0,2.0,357.1428571428572,0.1428571428571428,2500.0,0.1646866992778942,0.8571428571428571,0.0057907070763241,0.0,0.0427692943744624,1.0058075056300608,4.02648675726548,"[0.45107778906822205, 0.4563899636268616, 0.4567028284072876, 0.45420318841934204, 0.4554547071456909]","[0.4542649984359741, 0.4542648494243622, 0.4542653560638428, 0.4542654752731323, 0.45426711440086365]","[0.45107656717300415, 0.45638880133628845, 0.45670104026794434, 0.4542011618614197, 0.4554513692855835]","[0.4542641043663025, 0.45426392555236816, 0.4542636275291443, 0.45426392555236816, 0.4542641043663025]","[0.4510776400566101, 0.45639118552207947, 0.4567030966281891, 0.45420369505882263, 0.4554542899131775]","[0.45426443219184875, 0.454266220331192, 0.45426487922668457, 0.45426738262176514, 0.4542669355869293]","[0.4510742127895355, 0.4563867151737213, 0.4566992223262787, 0.4541991949081421, 0.4554491937160492]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.4512917697429657, 0.4565849304199219, 0.4568544626235962, 0.4543701708316803, 0.45563527941703796]","[0.4544740319252014, 0.45446327328681946, 0.45441994071006775, 0.4544326364994049, 0.4544495642185211]","[0.45107874274253845, 0.456390917301178, 0.45670363306999207, 0.45420321822166443, 0.4554533362388611]","[0.4542659819126129, 0.4542658030986786, 0.45426613092422485, 0.4542657136917114, 0.4542657136917114]",layer_normalisation,layer_normalisation,
Churn,29931,14.0,0.8571428571428571,5000.0,2.0,357.1428571428572,0.1428571428571428,2500.0,0.1646866992778942,0.7142857142857143,0.0154206796715359,0.0,0.0604868557685727,1.0155401918818934,0.8875246133329212,"[0.4551408588886261, 0.45514166355133057, 0.4529529809951782, 0.4513912498950958, 0.4592045247554779]","[0.4542659819126129, 0.4542667865753174, 0.4542655348777771, 0.45426619052886963, 0.45426735281944275]","[0.4551389217376709, 0.4551391899585724, 0.45295119285583496, 0.4513888359069824, 0.45920130610466003]","[0.45426416397094727, 0.45426425337791443, 0.4542638063430786, 0.45426392555236816, 0.4542640447616577]","[0.4551418125629425, 0.4551410973072052, 0.4529537856578827, 0.4513918459415436, 0.4592045545578003]","[0.45426639914512634, 0.4542664885520935, 0.454265832901001, 0.4542672336101532, 0.454267680644989]","[0.4551367163658142, 0.4551367163658142, 0.452949196100235, 0.4513867199420929, 0.4591992199420929]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[0.4553348124027252, 0.455350786447525, 0.4531627893447876, 0.4515908360481262, 0.45942968130111694]","[0.4544612169265747, 0.45447731018066406, 0.4544731676578522, 0.45446139574050903, 0.4545014202594757]","[0.4551430642604828, 0.4551418721675873, 0.45295456051826477, 0.45139122009277344, 0.45920485258102417]","[0.4542681872844696, 0.4542669355869293, 0.45426705479621887, 0.45426616072654724, 0.45426759123802185]",layer_normalisation,layer_normalisation,
Churn,84180,20.0,0.85,423.0,2.0,21.15,0.1,211.5,0.1652892561983471,0.7,0.0083952839229769,0.0,0.046999131164791,1.0084306231440898,1.431703102608081,"[0.4466715157032013, 0.4541037082672119, 0.46149417757987976, 0.4572427272796631, 0.4572690427303314]","[0.45451033115386963, 0.45454269647598267, 0.4545336067676544, 0.4545130729675293, 0.4545401334762573]","[0.44663184881210327, 0.45403340458869934, 0.4614498019218445, 0.4572114050388336, 0.457201212644577]","[0.4544762074947357, 0.4544738829135895, 0.454479843378067, 0.4544830322265625, 0.4544715881347656]","[0.4466783106327057, 0.4540657103061676, 0.46148595213890076, 0.45726478099823, 0.4572393000125885]","[0.4545292258262634, 0.4545276463031769, 0.4545252323150635, 0.45452880859375, 0.4544900953769684]","[0.44659507274627686, 0.4540024995803833, 0.46140989661216736, 0.4571731984615326, 0.4571731984615326]","[0.4544382393360138, 0.4544382393360138, 0.4544382393360138, 0.4544382393360138, 0.4544382393360138]","[0.4484384059906006, 0.45577171444892883, 0.46336430311203003, 0.4591791033744812, 0.4591754972934723]","[0.45617595314979553, 0.4562014937400818, 0.4565040171146393, 0.4564875066280365, 0.45648375153541565]","[0.44666537642478943, 0.45407962799072266, 0.46151402592658997, 0.45724594593048096, 0.457248330116272]","[0.45450884103775024, 0.4545210897922516, 0.45454832911491394, 0.45451661944389343, 0.45452216267585754]",layer_normalisation,layer_normalisation,
Churn,14149,20.0,0.85,956.0,2.0,47.8,0.1,478.0,0.1644336175395858,0.75,0.0096848755442592,0.0,0.0469728047374786,1.009731925720447,1.1020406342157272,"[0.45569148659706116, 0.45405682921409607, 0.455687940120697, 0.45242536067962646, 0.45546549558639526]","[0.4539286494255066, 0.4539273679256439, 0.4539244771003723, 0.4539324641227722, 0.45393460988998413]","[0.45567160844802856, 0.45403289794921875, 0.45567330718040466, 0.4524035155773163, 0.45543497800827026]","[0.4539061486721039, 0.4539051055908203, 0.45390865206718445, 0.4539109170436859, 0.45390135049819946]","[0.45569702982902527, 0.4540536105632782, 0.45569199323654175, 0.4524247944355011, 0.45547544956207275]","[0.45393937826156616, 0.4539209008216858, 0.45393499732017517, 0.453930139541626, 0.4539327621459961]","[0.45565128326416016, 0.4540145993232727, 0.45565131306648254, 0.45237794518470764, 0.4554186165332794]","[0.4538867473602295, 0.4538867473602295, 0.4538867473602295, 0.4538867473602295, 0.4538867473602295]","[0.4567275941371918, 0.4552300274372101, 0.45683467388153076, 0.45347973704338074, 0.4567142128944397]","[0.45497798919677734, 0.4551033675670624, 0.45508646965026855, 0.45497578382492065, 0.45519790053367615]","[0.4556969702243805, 0.45405590534210205, 0.4556921720504761, 0.4524242877960205, 0.455456018447876]","[0.4539330005645752, 0.4539264142513275, 0.45392948389053345, 0.4539334774017334, 0.453923761844635]",layer_normalisation,layer_normalisation,
Churn,14761,20.0,0.85,1622.0,2.0,81.1,0.1,811.0,0.1643933955491744,0.75,0.0094442184094943,0.0,0.0473663871884291,1.0094889557657212,1.1553211926645368,"[0.4502156674861908, 0.457927942276001, 0.4520105719566345, 0.4568330943584442, 0.45489782094955444]","[0.45481979846954346, 0.4548199474811554, 0.45482078194618225, 0.4548267126083374, 0.4548182487487793]","[0.45020386576652527, 0.45792022347450256, 0.45199769735336304, 0.4568147659301758, 0.45489200949668884]","[0.4548088312149048, 0.45481204986572266, 0.4548082649707794, 0.4548082947731018, 0.45481327176094055]","[0.45021581649780273, 0.45792728662490845, 0.45201101899147034, 0.4568279981613159, 0.4549005627632141]","[0.4548180103302002, 0.45481815934181213, 0.4548250138759613, 0.4548184871673584, 0.4548211693763733]","[0.45019519329071045, 0.4579097628593445, 0.4519900977611542, 0.45680704712867737, 0.4548802673816681]","[0.45480018854141235, 0.45480018854141235, 0.45480018854141235, 0.45480018854141235, 0.45480018854141235]","[0.45085710287094116, 0.45863577723503113, 0.45275288820266724, 0.4575299918651581, 0.45560064911842346]","[0.45543909072875977, 0.4555443525314331, 0.45554664731025696, 0.4555346667766571, 0.4555210471153259]","[0.4502151906490326, 0.4579313099384308, 0.4520101547241211, 0.45683133602142334, 0.4549023509025574]","[0.4548187255859375, 0.4548221528530121, 0.45481976866722107, 0.45482563972473145, 0.4548216760158539]",layer_normalisation,layer_normalisation,
Churn,3055,20.0,0.85,2536.0,2.0,126.8,0.1,1268.0,0.1649058337161231,0.75,0.0096957383543895,0.0,0.046788539245042,1.009742894306213,1.1029238651472424,"[0.45445653796195984, 0.4526045620441437, 0.45507270097732544, 0.451908677816391, 0.45991605520248413]","[0.4550055265426636, 0.4550032615661621, 0.4550047218799591, 0.455008864402771, 0.4550073444843292]","[0.45445090532302856, 0.45260053873062134, 0.4550686180591583, 0.45189961791038513, 0.45991000533103943]","[0.45499879121780396, 0.45499804615974426, 0.45500004291534424, 0.45499899983406067, 0.4549996554851532]","[0.4544548988342285, 0.45260313153266907, 0.45507487654685974, 0.45190662145614624, 0.45991960167884827]","[0.45500558614730835, 0.45500391721725464, 0.4550071656703949, 0.4550069570541382, 0.455006867647171]","[0.4544454514980316, 0.45259588956832886, 0.45506197214126587, 0.4518938958644867, 0.4599037766456604]","[0.4549940228462219, 0.4549940228462219, 0.4549940228462219, 0.4549940228462219, 0.4549940228462219]","[0.4548359215259552, 0.452994704246521, 0.45544901490211487, 0.4523206055164337, 0.46035677194595337]","[0.4553828239440918, 0.4553854763507843, 0.45538130402565, 0.45541056990623474, 0.4554651975631714]","[0.45445725321769714, 0.45260682702064514, 0.45507338643074036, 0.45190316438674927, 0.45991238951683044]","[0.4550062119960785, 0.45500513911247253, 0.4550056755542755, 0.4550033211708069, 0.4550033211708069]",layer_normalisation,layer_normalisation,
Churn,21725,20.0,0.85,3022.0,2.0,151.1,0.1,1511.0,0.1645472061657032,0.75,0.0114434246510544,0.0,0.0519858543036106,1.0115091511075784,0.7796736505720783,"[0.45243188738822937, 0.4498462378978729, 0.4596000015735626, 0.4554623067378998, 0.45649904012680054]","[0.45376601815223694, 0.45376694202423096, 0.4537675380706787, 0.45376643538475037, 0.4537692368030548]","[0.45242786407470703, 0.4498418867588043, 0.4595939517021179, 0.45545852184295654, 0.4564915895462036]","[0.45376163721084595, 0.45376259088516235, 0.45376136898994446, 0.4537621736526489, 0.4537616968154907]","[0.45243459939956665, 0.44984692335128784, 0.45959869027137756, 0.4554639458656311, 0.45650097727775574]","[0.4537656307220459, 0.4537680447101593, 0.45376381278038025, 0.45376935601234436, 0.4537707567214966]","[0.45242366194725037, 0.4498370289802551, 0.4595905840396881, 0.4554540812969208, 0.4564882218837738]","[0.453757643699646, 0.453757643699646, 0.453757643699646, 0.453757643699646, 0.453757643699646]","[0.4528051018714905, 0.4501664936542511, 0.45992884039878845, 0.45581793785095215, 0.4568389356136322]","[0.45413514971733093, 0.4540773630142212, 0.45411190390586853, 0.4541263282299042, 0.45411592721939087]","[0.4524335265159607, 0.44984737038612366, 0.45960214734077454, 0.45546096563339233, 0.4564964473247528]","[0.4537676274776459, 0.4537680447101593, 0.4537698030471802, 0.4537649154663086, 0.45376673340797424]",layer_normalisation,layer_normalisation,
