dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,SMOTE_testing_loss,layer_normalisation_testing_loss,batch_normalisation_testing_loss,weight_decay_testing_loss,baseline_testing_loss,dropout_testing_loss,prune_testing_loss,weight_normalisation_testing_loss,weight_perturbation_testing_loss
Ring,10.0,1.0,7400.0,2.0,740.0,0.2,3700.0,0.9807280513918628,1.0,0.0862204803762465,0.0746537198479364,0.0996840683793538,1.0900466357049887,-0.1961308462116537,-1,3,4,1,1,1,1,1,2
Ring,19.0,1.0,7400.0,2.0,389.4736842105263,0.1052631578947368,3700.0,0.9807280513918628,1.0,0.0862844729128686,0.070802651384777,0.1042617299002515,1.0901163927861863,-0.5772247539877204,-1,3,3,1,1,3,2,2,1
Ring,13.0,1.0,7400.0,2.0,569.2307692307693,0.1538461538461538,3700.0,0.9807280513918628,1.0,0.0862508842222531,0.071016812501828,0.1064350264752962,1.090079777818862,-0.3818570876178938,-1,3,3,1,1,2,2,1,1
Ring,10.0,1.0,7400.0,2.0,740.0,0.2,3700.0,0.9807280513918628,1.0,0.086882791943856,0.0747244933958417,0.1027422694595017,1.0907688253319223,-0.2022587781931968,-1,3,4,1,2,3,3,1,2
Ring,20.0,1.0,167.0,2.0,8.35,0.1,83.5,0.988095238095238,1.0,0.0911905942692765,0.0,0.1500050189714818,1.0954777771489148,-0.6199557323913046,-1,2,3,1,1,1,1,2,1
Ring,20.0,1.0,1429.0,2.0,71.45,0.1,714.5,0.9819694868238558,1.0,0.0838246914659069,0.0598930620109403,0.1414080700707849,1.0874382398939328,-0.5865742016462552,-1,4,4,1,2,3,1,2,1
Ring,20.0,1.0,2233.0,2.0,111.65,0.1,1116.5,0.9813664596273292,1.0,0.0870711975938309,0.048706625590261,0.1076436906304403,1.0909743517019883,-0.6019906824540793,-1,3,2,1,1,1,1,1,1
Ring,20.0,1.0,3586.0,2.0,179.3,0.1,1793.0,0.9812154696132596,1.0,0.0879551239348879,0.0652730117482027,0.1110589334992311,1.0919391189976717,-0.6059909865394197,-1,4,4,1,3,4,1,2,2
Ring,20.0,1.0,4512.0,2.0,225.6,0.1,2256.0,0.980684811237928,1.0,0.0888512442717654,0.0748920493887728,0.1082888223129256,1.0929180664106697,-0.6099662773728098,-1,5,3,1,1,4,1,2,2
Ring,20.0,1.0,4853.0,2.0,242.65,0.1,2426.5,0.9808163265306122,1.0,0.0870003930554017,0.0739591568679645,0.1124867446197728,1.0908971085011947,-0.6016683037413063,-1,5,3,3,2,4,2,1,1
Ring,20.0,1.0,5977.0,2.0,298.85,0.1,2988.5,0.9804506295559974,1.0,0.0858996881224948,0.0704659646570495,0.1103802061058665,1.0896970132691093,-0.5965652059447435,-1,4,3,1,2,3,1,1,1
Ring,20.0,1.0,6660.0,2.0,333.0,0.1,3330.0,0.9809637120761452,1.0,0.0865178315891341,0.0721477645100285,0.1087406189503128,1.0903708105887284,-0.5994461518393425,-1,4,4,1,1,3,1,2,1
Salaries 2023,10.0,0.3,2488.0,3.0,248.8,0.3,829.3333333333334,0.1737451737451737,0.2,0.1185236957194729,0.0131891921592437,0.4956420957929852,1.1258335512219204,-0.2511988119881364,-1,5,1,4,2,3,5,3,4
Salaries 2023,10.0,0.3,934.0,2.0,93.4,0.2,467.0,0.4066265060240964,0.2,0.0694913514695501,0.0047229607349652,0.3473916888507237,1.0719627902618485,-0.1346762349313029,-1,4,2,4,3,1,2,5,3
Salaries 2023,10.0,0.3,2314.0,3.0,231.4,0.3,771.3333333333334,0.0617760617760617,0.2,0.0907595160473993,0.0028864905143994,0.4108771659222655,1.0950056423074708,-0.1652133828019786,-1,5,1,2,2,3,2,4,2
Salaries 2023,7.0,0.2857142857142857,2584.0,4.0,369.1428571428572,0.5714285714285714,646.0,0.0617760617760617,0.2857142857142857,0.1650174320371352,0.0301129169746092,0.5675229547078426,1.179413678115229,-0.1227607057890049,6,5,1,3,3,4,5,6,2
Salaries 2023,8.0,0.25,2584.0,4.0,323.0,0.5,646.0,0.0617760617760617,0.125,0.1427505553706427,0.0301129169746092,0.5675229547078426,1.1534420458543184,-0.1126843371481509,5,3,1,2,2,2,4,1,2
Salaries 2023,7.0,0.2857142857142857,2584.0,4.0,369.1428571428572,0.5714285714285714,646.0,0.0617760617760617,0.1428571428571428,0.1571019815018637,0.0301129169746092,0.5675229547078426,1.17011493789511,-0.0785617455051004,5,4,1,3,3,3,2,2,4
Salaries 2023,8.0,0.375,2584.0,4.0,323.0,0.5,646.0,0.0617760617760617,0.25,0.0876776385786326,0.0132431633107522,0.1826138358301734,1.0916361639169705,0.4446648622678594,4,3,1,1,1,2,3,2,2
Salaries 2023,5.0,0.2,2584.0,4.0,516.8,0.8,646.0,0.0617760617760617,0.0,0.0842393729912424,0.0422905724520953,0.1333562063165652,1.0878892739532426,1.405807150047797,-1,4,1,2,2,3,2,1,2
Salaries 2023,8.0,0.375,2584.0,4.0,323.0,0.5,646.0,0.0617760617760617,0.25,0.1569626125032689,0.0189630774282565,0.5675229547078426,1.169951871511438,-0.1930256406853987,5,4,1,2,3,4,2,2,3
Salaries 2023,10.0,0.3,372.0,4.0,37.2,0.4,93.0,0.0625,0.2,0.185384442810249,0.0182814302831962,0.8107177284976878,1.2036810977331582,-0.4530752475096374,5,4,3,2,3,2,1,4,3
Salaries 2023,10.0,0.3,927.0,4.0,92.7,0.4,231.75,0.060931899641577,0.2,0.1615799539042148,0.0,0.6814625972640549,1.1753664295365605,-0.373643950700897,4,3,1,2,3,2,1,3,2
Salaries 2023,10.0,0.3,1305.0,4.0,130.5,0.4,326.25,0.062420382165605,0.2,0.1554057972027037,0.0193256594501511,0.6434963222739086,1.16813188959238,-0.3476971786534881,6,5,2,2,4,5,2,3,1
Salaries 2023,10.0,0.3,1350.0,4.0,135.0,0.4,337.5,0.0615763546798029,0.2,0.1353057064968066,0.0,0.6111684195842522,1.1448867301697547,-0.2513389276866109,5,3,1,2,2,2,4,3,3
Salaries 2023,10.0,0.3,1761.0,4.0,176.1,0.4,440.25,0.0613786591123701,0.2,0.1434214054404037,0.0138809815008499,0.6114820486735546,1.154216092136717,-0.2937771636970666,6,5,1,2,3,4,3,4,3
Salaries 2023,10.0,0.3,2325.0,4.0,232.5,0.4,581.25,0.0615164520743919,0.2,0.1296172583807603,0.0,0.5846095378652925,1.138392589708649,-0.218379158982902,6,5,1,2,2,3,3,2,4
Segmentation,18.0,0.8888888888888888,1788.0,6.0,99.33333333333331,0.3333333333333333,298.0,0.9733333333333334,0.6111111111111112,0.7361632403856496,0.0151988365663175,1.2536262235176283,2.087909320891752,-0.8647860022226618,5,1,2,3,4,3,3,3,3
Segmentation,18.0,0.8888888888888888,1486.0,5.0,82.55555555555556,0.2777777777777778,297.2,0.9733333333333334,0.5555555555555556,0.6923280247483333,0.0153064699687128,1.161918357798247,1.998362359209835,-0.8708549044120008,4,1,1,3,2,2,1,1,2
Segmentation,18.0,0.8888888888888888,600.0,2.0,33.333333333333336,0.1111111111111111,300.0,1.0,0.3888888888888889,0.3428485199757599,0.0,0.6939812083367602,1.408955317174952,-0.8876816598172939,-1,3,2,4,1,1,1,1,1
Segmentation,18.0,0.8888888888888888,589.0,2.0,32.72222222222222,0.1111111111111111,294.5,0.9831649831649832,0.3333333333333333,0.4447414817014882,0.0110472548009796,0.6939607659973418,1.560086832703017,-0.913418971421624,-1,4,1,5,1,1,2,3,2
Segmentation,18.0,0.8888888888888888,898.0,3.0,49.888888888888886,0.1666666666666666,299.3333333333333,0.9933333333333332,0.3888888888888889,0.4528361862727637,0.0037409271688805,0.8828351332976381,1.5727665246639997,-0.865218942058527,-1,3,2,1,2,2,3,1,3
Segmentation,16.0,0.875,2086.0,7.0,130.375,0.4375,298.0,0.9733333333333334,0.8125,0.7273089203169896,0.0177633836163828,1.1917034905551454,2.0695039074480364,-0.8327851392544315,4,1,3,2,2,3,3,2,3
Segmentation,14.0,0.9285714285714286,2086.0,7.0,149.0,0.5,298.0,0.9733333333333334,0.7857142857142857,0.7274593523670051,0.0188272685682096,1.115075651025561,2.0698152505807546,-0.8089368203238948,4,2,3,2,2,3,1,1,3
Segmentation,9.0,0.8888888888888888,2086.0,7.0,231.77777777777777,0.7777777777777778,298.0,0.9733333333333334,0.7777777777777778,0.641577995028997,0.0188272685682096,1.119328740381076,1.8994758791310216,-0.6630062868680705,4,3,2,3,3,3,1,1,3
Segmentation,14.0,0.8571428571428571,2086.0,7.0,149.0,0.5,298.0,0.9733333333333334,0.7142857142857143,0.7293792241278592,0.0177633836163828,1.194968620026023,2.073792847446725,-0.8094397367644306,5,3,2,1,2,3,2,1,4
Segmentation,14.0,0.9285714285714286,2086.0,7.0,149.0,0.5,298.0,0.9733333333333334,0.7857142857142857,0.7020652929360695,0.0188272685682096,1.187812979118521,2.017915994435934,-0.8020259677456855,4,1,1,2,2,2,3,1,1
Segmentation,18.0,0.8888888888888888,271.0,7.0,15.055555555555555,0.3888888888888889,38.71428571428572,0.9743589743589745,0.6111111111111112,0.7061381472586812,0.034455973809848,1.2173362031767545,2.02615143180066,-0.8469105183393666,5,1,2,2,3,3,4,3,4
Segmentation,18.0,0.8888888888888888,583.0,7.0,32.388888888888886,0.3888888888888889,83.28571428571429,0.9761904761904762,0.6666666666666666,0.7169020610200381,0.0323493105004536,1.1896804541124633,2.0480785501763474,-0.8492065216811567,4,1,1,2,2,2,2,1,3
Segmentation,18.0,0.8888888888888888,1177.0,7.0,65.38888888888889,0.3888888888888889,168.14285714285714,0.9763313609467456,0.6666666666666666,0.7156712478570395,0.0190330420604324,1.2360384132464035,2.0455592988198354,-0.8489469752096681,4,2,3,3,1,2,1,3,3
Segmentation,18.0,0.8888888888888888,1605.0,7.0,89.16666666666667,0.3888888888888889,229.28571428571428,0.974025974025974,0.6666666666666666,0.719226484099644,0.0156660455300315,1.1962104323617218,2.052844688342069,-0.849694229592515,4,3,3,1,3,2,1,3,3
Segmentation,18.0,0.8888888888888888,1877.0,7.0,104.27777777777776,0.3888888888888889,268.1428571428572,0.974074074074074,0.7222222222222222,0.7183567801858973,0.0161438779198019,1.2026243933530456,2.0510600974276416,-0.8495121509998429,5,3,1,2,1,4,2,1,3
Smartphone battery,12.0,0.8333333333333334,5000.0,3.0,416.6666666666667,0.25,1666.6666666666667,0.5311827956989247,0.5833333333333334,0.0571249690939434,0.0,0.5274631672836505,1.0587881179199268,0.5462537146914807,-1,4,4,2,2,3,1,1,1
Smartphone battery,7.0,0.8571428571428571,5000.0,3.0,714.2857142857143,0.4285714285714285,1666.6666666666667,0.5311827956989247,0.5714285714285714,0.0119241474182408,0.0,0.0473205230379449,1.0119955234815037,11.698797667571544,-1,4,2,1,2,2,2,3,2
Smartphone battery,7.0,0.8571428571428571,5000.0,3.0,714.2857142857143,0.4285714285714285,1666.6666666666667,0.5311827956989247,0.5714285714285714,0.099050333092808,0.0,0.5304970375346456,1.1041218720289592,0.5287413044906848,-1,4,5,3,2,4,1,2,2
Smartphone battery,8.0,0.875,5000.0,3.0,625.0,0.375,1666.6666666666667,0.5311827956989247,0.625,0.0175259690513781,0.0,0.085690397104859,1.0176804500035,6.559898291860828,-1,4,3,1,1,2,2,2,2
Smartphone battery,11.0,0.8181818181818182,5000.0,3.0,454.54545454545456,0.2727272727272727,1666.6666666666667,0.5311827956989247,0.5454545454545454,0.0675911794960084,0.0,0.535150692300437,1.0699278106290462,0.4256248923996044,-1,3,5,2,2,4,1,1,1
Smartphone battery,11.0,0.8181818181818182,5000.0,3.0,454.54545454545456,0.2727272727272727,1666.6666666666667,0.5311827956989247,0.6363636363636364,0.0195057215523019,0.0,0.0861355490490367,1.0196972010948362,3.940071954671555,-1,5,3,1,3,2,3,3,4
Smartphone battery,7.0,0.8571428571428571,5000.0,3.0,714.2857142857143,0.4285714285714285,1666.6666666666667,0.5311827956989247,0.4285714285714285,0.0904373949054366,0.0,0.5304970375346456,1.09465297464342,0.6743332288691725,-1,4,4,3,2,5,2,1,1
Smartphone battery,14.0,0.8571428571428571,475.0,3.0,33.92857142857143,0.2142857142857142,158.33333333333334,0.5294117647058824,0.4285714285714285,0.0582361010139257,0.0,0.4961603192116985,1.0599652250337832,0.2997876014694925,-1,7,5,2,2,6,4,1,3
Smartphone battery,14.0,0.8571428571428571,1020.0,3.0,72.85714285714286,0.2142857142857142,340.0,0.5316455696202531,0.4285714285714285,0.0655580365879548,0.0,0.4810445534084044,1.0677547043551163,0.1550355615477948,-1,3,3,1,1,3,2,1,1
Smartphone battery,14.0,0.8571428571428571,1746.0,3.0,124.71428571428572,0.2142857142857142,582.0,0.5307881773399015,0.5714285714285714,0.0545094071438848,0.0,0.5400898107142869,1.0560224105217604,0.3888861619966369,-1,2,5,3,2,4,3,1,2
Smartphone battery,14.0,0.8571428571428571,2498.0,3.0,178.42857142857142,0.2142857142857142,832.6666666666666,0.5309810671256454,0.5,0.0540981327852832,0.0,0.528589837077845,1.0555881848812607,0.3994058778254667,-1,4,5,3,1,5,2,2,1
Smartphone battery,14.0,0.8571428571428571,2641.0,3.0,188.6428571428572,0.2142857142857142,880.3333333333334,0.5309446254071661,0.5714285714285714,0.0572312079611825,0.0,0.5358449199734951,1.0589006083455428,0.3228909440601587,-1,4,6,4,1,5,3,2,1
Smartphone battery,14.0,0.8571428571428571,3336.0,3.0,238.28571428571428,0.2142857142857142,1112.0,0.5312701482914249,0.5714285714285714,0.0575834070517803,0.0,0.5292850645818279,1.0592736178597857,0.3148519469405341,-1,4,4,1,2,4,3,1,2
Smartphone battery,14.0,0.8571428571428571,3838.0,3.0,274.1428571428572,0.2142857142857142,1279.3333333333333,0.5310924369747899,0.5714285714285714,0.0584313380952066,0.0,0.5375193117803709,1.0601721897535146,0.2956791052884054,-1,3,4,2,1,4,2,2,2
Smartphone battery,14.0,0.8571428571428571,4477.0,3.0,319.7857142857143,0.2142857142857142,1492.3333333333333,0.5312199807877042,0.5714285714285714,0.056354670575746,0.0,0.5347760665712784,1.0579728490421243,0.343457759361207,-1,1,4,3,2,4,2,3,3
Students Performance Burnout,19.0,0.7368421052631579,4004.0,8.0,210.73684210526315,0.4210526315789473,500.5,0.8838095238095238,0.5263157894736842,0.0325288156788931,0.0,0.2311233493582176,1.0330636611458135,2.363444760130752,5,4,3,4,2,2,1,2,2
Students Performance Burnout,19.0,0.7368421052631579,2002.0,4.0,105.36842105263158,0.2105263157894736,500.5,0.8838095238095238,0.5263157894736842,0.0202416566125198,0.0,0.131819799554143,1.020447908217892,2.601951989141216,5,4,4,3,2,2,1,2,3
Students Performance Burnout,19.0,0.7368421052631579,2519.0,5.0,132.57894736842104,0.2631578947368421,503.8,0.95906432748538,0.5263157894736842,0.01452776329037,0.0,0.1090611976598814,1.0146338041332856,4.830391210319237,5,4,3,1,2,1,1,2,2
Students Performance Burnout,19.0,0.7368421052631579,1522.0,3.0,80.10526315789474,0.1578947368421052,507.3333333333333,0.9371428571428572,0.5263157894736842,0.0050634844992156,0.0,0.0206517825509764,1.0050763256012778,10.415637445643366,-1,4,3,1,2,2,2,1,2
Students Performance Burnout,19.0,0.7368421052631579,3982.0,8.0,209.57894736842104,0.4210526315789473,497.75,0.8838095238095238,0.5263157894736842,0.0420173192414699,0.0,0.2854844627292188,1.0429125410484803,1.6039422128522254,5,4,4,1,3,3,2,2,2
Students Performance Burnout,16.0,0.6875,5000.0,10.0,312.5,0.625,500.0,0.8838095238095238,0.5,0.0306243853203254,0.0,0.2523261109629588,1.0310981355445636,3.698114206422801,5,3,2,4,2,1,1,2,1
Students Performance Burnout,16.0,0.75,5000.0,10.0,312.5,0.625,500.0,0.8838095238095238,0.5,0.0279545680656276,0.0,0.2528389659968622,1.0283489634775012,4.14681033162858,6,5,4,1,3,2,2,2,3
Students Performance Burnout,16.0,0.75,5000.0,10.0,312.5,0.625,500.0,0.8838095238095238,0.5,0.0300465748337328,0.0,0.2530291158141051,1.030502528319761,3.788461264971156,6,5,4,4,2,2,1,1,3
Students Performance Burnout,17.0,0.7058823529411765,5000.0,10.0,294.11764705882354,0.5882352941176471,500.0,0.8838095238095238,0.4705882352941176,0.038746195635535,0.0,0.2528389659968622,1.039506618849801,2.4948854416514705,7,5,4,6,3,2,1,3,3
Students Performance Burnout,15.0,0.7333333333333333,5000.0,10.0,333.3333333333333,0.6666666666666666,500.0,0.8838095238095238,0.5333333333333333,0.0263743649828256,0.0,0.2008176864109319,1.026725246514367,4.818856699883187,6,4,3,5,2,1,2,2,3
Students Performance Burnout,19.0,0.7368421052631579,157.0,10.0,8.263157894736842,0.5263157894736842,15.7,0.9375,0.1578947368421052,0.0553537276354597,0.0,0.3073015886258448,1.0569144083955777,1.188941523701416,5,4,3,1,1,2,2,2,2
Students Performance Burnout,19.0,0.7368421052631579,1285.0,10.0,67.63157894736842,0.5263157894736842,128.5,0.8814814814814815,0.5263157894736842,0.0400897703499906,0.0,0.3113390699262024,1.0409042123337862,2.022152139838565,5,4,2,3,2,3,1,1,1
Students Performance Burnout,19.0,0.7368421052631579,2626.0,10.0,138.21052631578948,0.5263157894736842,262.6,0.8840579710144928,0.5263157894736842,0.0328118603348928,0.0,0.2391570913208909,1.0333561056798874,2.692570392497718,4,3,3,1,1,2,1,2,2
Students Performance Burnout,19.0,0.7368421052631579,3624.0,10.0,190.73684210526315,0.5263157894736842,362.4,0.8818897637795275,0.5263157894736842,0.0360804609827223,0.0,0.2472028201965197,1.0367392601948064,2.35801640854576,6,4,3,5,2,1,2,3,2
Students Performance Burnout,19.0,0.7368421052631579,4147.0,10.0,218.26315789473685,0.5263157894736842,414.7,0.8850574712643678,0.5263157894736842,0.0343006700352426,0.0,0.24192445323277,1.0348957220874735,2.532279238870003,7,5,6,2,3,4,1,3,2
Twonorm,16.0,1.0,7400.0,2.0,462.5,0.125,3700.0,0.9983796921415068,1.0,0.0907566175012237,0.0752633204447228,0.1068636516710346,1.0950024683876538,-0.5226609427106804,-1,3,4,1,2,3,2,2,1
Twonorm,16.0,1.0,7400.0,2.0,462.5,0.125,3700.0,0.9983796921415068,1.0,0.0920630123161728,0.0788504413512432,0.1052610561016587,1.0964339087442592,-0.5294344911067924,-1,5,4,1,2,2,3,2,2
Twonorm,17.0,1.0,7400.0,2.0,435.2941176470589,0.1176470588235294,3700.0,0.9983796921415068,1.0,0.0896731971525304,0.0759162138536644,0.1063672802835959,1.0938167628562652,-0.5453118041806527,-1,1,3,1,1,2,2,1,1
Twonorm,14.0,1.0,7400.0,2.0,528.5714285714286,0.1428571428571428,3700.0,0.9983796921415068,1.0,0.0911683179979671,0.0794874750356515,0.106496646263386,1.0954533742605412,-0.4569331703677713,-1,2,4,2,1,1,2,1,3
Twonorm,18.0,1.0,7400.0,2.0,411.1111111111111,0.1111111111111111,3700.0,0.9983796921415068,1.0,0.0913812682394498,0.0764575035992638,0.1064459976484579,1.0956866761610895,-0.5785989932273257,-1,4,5,1,1,3,3,2,2
Twonorm,10.0,1.0,7400.0,2.0,740.0,0.2,3700.0,0.9983796921415068,1.0,0.0904311604702584,0.0767056176014631,0.1010095046920238,1.0946461501216804,-0.2335088389352362,-1,2,4,1,3,1,2,2,1
Twonorm,16.0,1.0,7400.0,2.0,462.5,0.125,3700.0,0.9983796921415068,1.0,0.0914826735287248,0.0802230533658694,0.1052610561016587,1.0957977902191218,-0.5264493639093438,-1,2,4,3,4,1,2,1,1
Twonorm,20.0,1.0,455.0,2.0,22.75,0.1,227.5,0.9956140350877192,0.95,0.1092097800755214,0.077740737535831,0.1545909765994733,1.1153963137230911,-0.6826544449996041,-1,1,3,1,2,3,1,2,2
Twonorm,20.0,1.0,1877.0,2.0,93.85,0.1,938.5,0.9989350372736954,1.0,0.0903575629419111,0.067444800115207,0.1240628357522426,1.094565589835172,-0.6164421570963309,-1,3,3,1,1,3,2,2,2
Twonorm,20.0,1.0,2101.0,2.0,105.05,0.1,1050.5,0.9990485252140818,1.0,0.093764695162511,0.057702423856345,0.1158326595741654,1.098301279905033,-0.6303795015342339,-1,4,3,2,3,4,3,1,2
Twonorm,20.0,1.0,3210.0,2.0,160.5,0.1,1605.0,0.9987546699875468,1.0,0.0918173266481785,0.0714514025625472,0.1138831482615037,1.096164563735437,-0.6225402046835853,-1,3,4,2,1,2,3,2,2
Twonorm,20.0,1.0,4289.0,2.0,214.45,0.1,2144.5,0.9986020503261882,1.0,0.0933231523439906,0.065529177691729,0.1104515936581904,1.0978164399090051,-0.628630774611958,-1,1,4,1,1,3,3,1,2
Twonorm,20.0,1.0,4949.0,2.0,247.45,0.1,2474.5,0.9979814291481632,1.0,0.0931847114210672,0.0807231157315553,0.1098915569920568,1.0976644677076923,-0.628079188296471,-1,4,5,3,3,3,2,2,1
Twonorm,20.0,1.0,6404.0,2.0,320.2,0.1,3202.0,0.9981279251170048,1.0,0.0906753512778092,0.078983605032598,0.1082760400927231,1.0949134852881277,-0.6177865693997094,-1,2,4,1,2,3,1,1,3
Twonorm,20.0,1.0,6660.0,2.0,333.0,0.1,3330.0,0.9981998199819982,1.0,0.0912137328184168,0.07752726628873,0.1058509158188321,1.095503125208551,-0.6200425345333956,-1,3,2,1,1,2,2,1,2
Vehicle,18.0,1.0,416.0,2.0,23.11111111111111,0.1111111111111111,208.0,0.9170506912442395,0.3888888888888889,0.1642756508864237,0.0153869118598046,0.3314387530343177,1.1785391356795591,-0.7659047219524231,-1,3,3,2,1,2,2,2,1
Vehicle,18.0,1.0,634.0,3.0,35.22222222222222,0.1666666666666666,211.3333333333333,0.9128440366972476,0.6666666666666666,0.218811812567032,0.0415721217691178,0.4373014856477126,1.2445970371262554,-0.7212850150163452,-1,1,1,1,2,4,3,1,2
Vehicle,18.0,1.0,417.0,2.0,23.166666666666668,0.1111111111111111,208.5,0.9128440366972476,0.8888888888888888,0.1803835443857766,0.0062539742480385,0.400349857171979,1.1976766371903549,-0.7868403730287307,-1,2,1,2,2,2,2,1,2
Vehicle,12.0,1.0,846.0,4.0,70.5,0.3333333333333333,211.5,0.9128440366972476,0.6666666666666666,0.2097735987093004,0.0271879595871378,0.409629336604032,1.2333987852669293,-0.4495464392695764,5,3,1,3,1,4,1,1,2
Vehicle,14.0,1.0,846.0,4.0,60.42857142857143,0.2857142857142857,211.5,0.9128440366972476,0.5,0.2166852743626292,0.0539856913260705,0.414060625745354,1.2419531661204055,-0.5432323623819788,5,2,1,2,3,4,3,2,3
Vehicle,16.0,1.0,846.0,4.0,52.875,0.25,211.5,0.9128440366972476,0.625,0.2118281944199598,0.0437218320530128,0.4128104470644036,1.2359355262168332,-0.5911641105910461,6,2,1,3,4,5,4,3,3
Vehicle,9.0,1.0,846.0,4.0,94.0,0.4444444444444444,211.5,0.9128440366972476,0.4444444444444444,0.2408948245367232,0.0469533324164537,0.4130620716192705,1.2723872043568007,-0.3608794511389681,4,1,2,2,3,2,2,3,2
Vehicle,10.0,1.0,846.0,4.0,84.6,0.4,211.5,0.9128440366972476,0.5,0.1660293109429939,0.0846904914075632,0.3188353541371089,1.1806077059412994,-0.1654199584331263,4,3,1,1,1,3,1,2,1
Vehicle,13.0,1.0,846.0,4.0,65.07692307692308,0.3076923076923077,211.5,0.9128440366972476,0.5384615384615384,0.2272125525201277,0.0636066355405353,0.4087780985882521,1.255096613538762,-0.5308874115677401,6,2,1,4,4,5,3,4,4
Vehicle,18.0,1.0,158.0,4.0,8.777777777777779,0.2222222222222222,39.5,0.902439024390244,0.3333333333333333,0.2036411893059204,0.0256116725239765,0.3573997648683835,1.225858223495128,-0.6220026825876223,4,3,3,2,1,1,2,1,1
Vehicle,18.0,1.0,291.0,4.0,16.166666666666668,0.2222222222222222,72.75,0.9066666666666666,0.5,0.2056096727844796,0.004104473726032,0.4071375849284941,1.2282736817700104,-0.6256360443106704,4,2,2,1,2,3,2,1,1
Vehicle,18.0,1.0,375.0,4.0,20.83333333333333,0.2222222222222222,93.75,0.9072164948453608,0.3888888888888889,0.2005793399960319,0.0314505295047977,0.4188490666913598,1.2221105706414783,-0.616224630818589,5,1,1,3,4,4,2,2,3
Vehicle,18.0,1.0,534.0,4.0,29.666666666666668,0.2222222222222222,133.5,0.9197080291970804,0.5555555555555556,0.2010344737069901,0.0497496669869206,0.4049336023803671,1.222666920957984,-0.6170584557127645,4,3,1,2,2,3,2,2,1
Vehicle,18.0,1.0,599.0,4.0,33.27777777777778,0.2222222222222222,149.75,0.9155844155844156,0.5555555555555556,0.2063341246208793,0.0384122939613269,0.4060250334088768,1.2291638292899414,-0.6269106408735575,4,2,1,1,1,3,1,1,1
Vehicle,18.0,1.0,751.0,4.0,41.72222222222222,0.2222222222222222,187.75,0.917098445595855,0.5555555555555556,0.2035385969063542,0.0578174620640701,0.3989218051582857,1.2257324662094324,-0.6217800045038868,5,2,1,2,3,4,3,4,2
Vowel,12.0,1.0,450.0,5.0,37.5,0.4166666666666667,90.0,1.0,0.3333333333333333,0.2329845864695411,0.0,0.8375928104694246,1.2623620217218343,-0.4243403477091862,4,2,3,2,2,3,2,1,1
Vowel,12.0,1.0,630.0,7.0,52.5,0.5833333333333334,90.0,1.0,0.3333333333333333,0.2847644576451261,0.0,0.7738199818979674,1.3294488497267845,-0.4305497939281954,7,1,6,5,3,5,3,4,2
Vowel,12.0,1.0,360.0,4.0,30.0,0.3333333333333333,90.0,1.0,0.0833333333333333,0.2228821194684747,0.0,0.6751483741548183,1.2496732529057402,-0.481678788909469,4,2,3,3,3,1,2,2,2
Vowel,12.0,1.0,630.0,7.0,52.5,0.5833333333333334,90.0,1.0,0.4166666666666667,0.2574831249577412,0.0,0.7600542174945879,1.2936699800605351,-0.3702143427280653,5,1,4,3,3,3,2,1,2
Vowel,12.0,1.0,540.0,6.0,45.0,0.5,90.0,1.0,0.3333333333333333,0.2250614623739477,0.0,0.8742319398873222,1.2523996892844005,-0.3365666092836078,4,2,3,1,1,3,1,1,2
Vowel,6.0,1.0,990.0,11.0,165.0,1.8333333333333333,90.0,1.0,0.3333333333333333,0.2595925580740763,0.0,0.7191542744676003,1.2964017706098367,0.5395249197360255,5,1,2,2,4,2,2,2,3
Vowel,8.0,1.0,990.0,11.0,123.75,1.375,90.0,1.0,0.5,0.2541019805076215,0.0,0.7150130975594378,1.2893032813667515,0.1795929669694408,5,1,2,4,3,3,2,2,4
Vowel,11.0,1.0,990.0,11.0,90.0,1.0,90.0,1.0,0.4545454545454545,0.3030470848518892,0.0,0.7761661435510443,1.3539782148051436,-0.2806712545944905,5,1,3,2,4,3,2,3,3
Vowel,6.0,1.0,990.0,11.0,165.0,1.8333333333333333,90.0,1.0,0.3333333333333333,0.125705352608541,0.0,0.2657192217260951,1.1339480042336625,2.179253737727536,4,1,3,3,2,2,2,3,3
Vowel,8.0,1.0,990.0,11.0,123.75,1.375,90.0,1.0,0.625,0.3058336532290051,0.1052529355596583,0.7795111493657414,1.357756429363621,-0.0199348373366995,6,1,4,5,4,5,3,2,5
Vowel,12.0,1.0,201.0,11.0,16.75,0.9166666666666666,18.27272727272728,0.9473684210526316,0.3333333333333333,0.2716780720283279,0.0,0.7978144941524192,1.3121645108495306,-0.2645705519899286,4,3,2,1,1,3,2,1,1
Vowel,12.0,1.0,407.0,11.0,33.916666666666664,0.9166666666666666,37.0,1.0,0.25,0.2650067308933705,0.0,0.7905035798552271,1.303439749062809,-0.2459640349779139,6,1,5,3,3,4,2,2,3
