Ethnicity,ParentalEducation,Absences,Tutoring,Sports,Music,Volunteering,GPA,target
2,2,-0.18207561860137328,1,1,0,1,0.5873810400637737,4
0,3,1.7079157226277448,0,1,1,0,-1.6866548277831048,5
1,0,-0.6545734539086528,0,0,0,0,0.37768418037391865,4
0,0,1.2354178873204653,1,0,0,0,-1.099654253839284,5
2,2,1.3535423461472853,0,0,0,0,-1.3657025734755068,5
1,3,-0.8908223715622926,0,0,0,0,0.3062858143798381,4
1,1,-1.0089468303891125,1,0,1,1,1.0677462977432917,3
0,1,-0.8908223715622926,1,0,0,0,1.0619727753073014,3
1,2,1.471666804974105,0,0,0,0,-2.070159883031041,5
0,1,-0.8908223715622926,0,0,0,0,0.7405225625524882,3
0,0,0.8810445108400057,0,1,0,0,-0.8138367853482488,5
0,2,-1.599569124523212,0,0,0,0,1.5252003788210386,2
1,2,1.3535423461472853,1,0,0,0,-0.4382831542749618,5
0,2,0.0541732990522665,0,0,0,0,-0.5688636872857589,5
0,2,-0.7726979127354727,0,0,0,1,0.36584768485588987,4
2,2,-0.30020007742819316,1,0,0,0,0.23010409508566806,4
0,1,0.8810445108400057,0,0,0,1,-0.95034229569141,5
1,1,-0.41832453625501304,0,0,0,0,-0.315559887137729,5
0,1,1.3535423461472853,0,0,0,0,-1.1369192516823574,5
0,1,0.7629200520131858,0,1,0,0,-0.6403967718578,5
2,2,1.1172934284936455,0,0,0,1,-0.7064991225093319,5
0,3,1.589791263800925,0,0,0,0,-1.9941900564584287,5
0,4,0.17229775787908638,0,1,1,0,-0.23663564722690802,5
1,2,1.3535423461472853,0,0,0,1,-1.5801319556411384,5
1,1,-1.599569124523212,0,0,0,0,1.8261447140086287,1
1,1,-0.30020007742819316,0,0,0,0,0.1985714449520815,4
0,3,-1.7176935833500317,0,0,0,0,1.5994041853711005,2
0,2,1.2354178873204653,0,0,0,0,-2.083344536168013,5
2,2,1.471666804974105,0,0,0,0,-1.9798961606940721,5
1,2,0.40854667553272617,0,1,0,0,-0.5474208802312868,5
2,2,-0.536448995081833,0,0,0,0,-0.03051716491910162,5
2,3,-1.2451957480427522,0,0,0,0,1.0554709632869483,3
2,0,-1.7176935833500317,1,0,0,0,1.9692149009295008,1
0,2,0.526671134359546,0,0,1,0,-0.7992858821124011,5
0,3,1.7079157226277448,1,0,0,0,-0.9953792258121635,5
2,1,-0.30020007742819316,1,1,0,0,0.6803815344917227,3
0,2,-0.8908223715622926,0,1,0,0,0.754836044019998,3
0,1,-1.1270712892159325,0,0,0,0,0.6059475180608925,4
2,4,1.589791263800925,1,0,0,0,-1.4846538542672514,5
2,0,0.17229775787908638,0,1,0,0,-0.11271680529956825,5
0,2,-0.41832453625501304,1,0,0,0,0.44131716885360317,4
0,1,-1.7176935833500317,0,0,0,0,1.2975122355366935,2
0,2,-1.481444665696392,0,0,0,0,0.775674265958528,3
2,1,-0.18207561860137328,0,1,0,0,0.4051873196950513,4
3,1,1.2354178873204653,0,0,0,0,-0.9340851710732296,5
0,2,-0.8908223715622926,0,1,0,0,0.9197295102944362,3
0,3,-0.536448995081833,0,0,0,0,0.781979844254529,3
2,1,1.3535423461472853,1,0,0,0,-1.817434664847698,5
0,1,-0.18207561860137328,1,0,0,0,0.31533487523694254,4
1,2,-0.8908223715622926,0,0,0,1,0.8019110914129867,3
3,2,1.589791263800925,1,1,0,0,-1.1723874296321062,5
0,3,-1.481444665696392,1,0,0,0,1.6352714007465812,2
1,1,-1.0089468303891125,1,0,1,0,0.7761015740638796,3
0,2,1.471666804974105,0,0,0,0,-1.7120564883450353,5
0,1,0.40854667553272617,1,0,0,1,-0.22783126703089607,5
2,1,-1.3633202068695722,0,0,0,0,0.492555177359538,4
0,2,1.1172934284936455,0,0,0,0,-1.1591285309943768,5
3,2,0.0541732990522665,1,0,1,0,0.3719914472121637,4
1,2,-0.30020007742819316,0,1,0,0,0.6257214097810508,4
0,1,0.526671134359546,0,0,1,1,-0.5813318626854652,5
0,2,0.40854667553272617,1,1,0,0,-0.6019963115058323,5
0,2,-1.2451957480427522,0,0,0,0,1.2615838546552443,2
0,4,0.8810445108400057,1,0,0,0,-0.3816860420407931,5
0,1,-1.2451957480427522,1,0,0,0,1.4354053492693357,2
0,1,0.526671134359546,0,1,0,0,-0.826297359064934,5
0,1,0.9991689696668256,0,0,1,1,-0.6391034809562827,5
2,2,-1.3633202068695722,1,1,0,0,1.7324609605915358,2
1,1,-1.599569124523212,0,0,1,1,2.145876053429294,1
2,3,1.2354178873204653,1,0,0,1,-1.897038278076617,5
0,1,-0.30020007742819316,1,0,0,0,0.3182647913001299,4
0,3,1.7079157226277448,0,0,0,0,-2.0602227837569163,5
1,1,0.0541732990522665,0,0,1,0,0.5252807095964761,4
0,2,0.7629200520131858,1,1,0,0,-0.5958209435938095,5
0,3,-1.599569124523212,0,1,0,0,1.7536140233879078,1
2,1,0.40854667553272617,0,1,0,0,-0.5123866005328733,5
2,4,0.17229775787908638,1,1,1,0,-0.11122709527458735,5
1,2,-1.2451957480427522,1,1,0,0,1.482116031691873,2
0,3,1.1172934284936455,0,1,0,0,-0.8049799313870004,5
2,2,0.2904222167059063,0,0,0,0,-0.5515354594628256,5
1,1,1.471666804974105,0,0,1,0,-1.4826635018474057,5
2,1,0.8810445108400057,1,0,0,0,-0.42589415500407873,5
2,1,0.6447955931863659,1,0,0,0,0.1377465554933536,4
2,0,0.2904222167059063,1,1,0,0,0.4187194916618947,4
1,1,-0.8908223715622926,0,0,0,0,0.1972769842326859,4
0,1,1.3535423461472853,1,0,0,1,-0.26068695661269525,5
1,2,-0.06395115977455339,1,0,0,0,0.7538027366516222,3
1,2,-0.30020007742819316,0,0,0,0,0.04872634258380047,5
2,1,-0.30020007742819316,0,0,0,0,0.2146046045597803,4
0,1,0.0541732990522665,1,0,0,0,-0.5759995059939089,5
0,2,0.7629200520131858,0,0,0,0,-1.348671577566557,5
2,1,0.526671134359546,0,0,1,0,-0.8356037101973768,5
2,0,-0.30020007742819316,0,0,0,1,-0.311677869860627,5
3,1,0.526671134359546,0,0,0,1,-0.8569461709602803,5
2,3,-1.599569124523212,0,0,0,0,1.6348806944216834,2
1,3,-1.481444665696392,0,0,0,0,0.8499438300898934,3
1,1,-0.06395115977455339,1,0,1,0,1.1920352863588526,3
2,2,0.8810445108400057,1,1,0,0,-0.67906524064943,5
1,2,0.40854667553272617,1,0,0,0,-0.7706670543982189,5
1,2,-0.30020007742819316,0,1,0,0,0.07851169668570404,5
0,2,-1.2451957480427522,1,1,0,1,2.1099313978974816,1
0,2,1.2354178873204653,1,1,0,0,-0.7937825914578369,5
2,1,0.7629200520131858,0,0,0,0,-0.40015414925773074,5
0,0,-1.1270712892159325,0,0,0,1,1.3690935029232392,2
0,2,-0.18207561860137328,0,0,0,1,-0.1679731468681337,5
0,3,-1.3633202068695722,1,0,0,0,1.2447774453856029,2
0,2,0.7629200520131858,0,1,1,0,-0.8094110237585733,5
0,3,0.40854667553272617,1,0,0,0,-0.13161768675455976,5
0,4,0.8810445108400057,0,1,0,0,-1.164064375505937,5
3,1,-1.0089468303891125,0,1,0,0,0.5366287458158859,4
1,2,-1.3633202068695722,1,0,0,0,1.8259972963001851,1
0,2,-1.599569124523212,0,0,1,0,1.4415553444373683,2
0,4,1.3535423461472853,0,0,0,0,-2.083344536168013,5
1,4,-1.0089468303891125,1,0,1,0,0.9842037109997601,3
0,2,-1.481444665696392,1,0,0,0,1.6565138414240739,2
2,1,-0.06395115977455339,0,1,0,1,0.21762918117120209,4
1,2,-1.7176935833500317,0,0,0,0,1.371327282401055,2
2,1,-1.599569124523212,0,0,0,0,1.1884125028685768,3
0,2,-0.6545734539086528,1,0,0,0,0.6383134204320239,4
1,3,0.0541732990522665,0,0,1,0,0.24552479974245275,4
0,1,1.1172934284936455,0,0,0,1,-1.1669539346297977,5
3,2,1.471666804974105,0,0,1,0,-1.343675369167805,5
1,2,-0.06395115977455339,1,0,0,0,-0.18605070488640923,5
0,2,0.9991689696668256,1,0,0,0,-0.712173730095611,5
0,1,-0.06395115977455339,1,0,0,0,0.018035598272308308,5
0,2,-0.18207561860137328,0,0,0,0,0.3123750869579313,4
1,3,0.7629200520131858,1,1,1,0,-0.1624793264374959,5
0,3,-0.18207561860137328,0,0,0,0,0.01958110622229055,5
1,1,-1.1270712892159325,0,0,0,0,0.9855987000090197,3
0,3,-0.18207561860137328,1,0,0,0,0.25420261996015364,4
1,2,0.17229775787908638,0,0,1,0,-0.5927500492050154,5
2,1,0.2904222167059063,0,1,0,0,-0.20051078432188868,5
2,0,0.526671134359546,1,1,0,0,-0.7804432048031694,5
2,1,0.40854667553272617,0,0,0,0,-0.40592166245688005,5
0,3,1.7079157226277448,0,1,0,0,-1.957390785720328,5
0,2,0.17229775787908638,0,1,0,0,-0.3757815044465946,5
1,2,0.0541732990522665,0,0,0,0,0.20749036834736076,4
0,1,-0.8908223715622926,1,1,0,0,1.2055680998456093,2
0,2,-1.0089468303891125,0,0,0,0,0.18024935526798275,4
0,0,0.526671134359546,1,0,1,0,-0.17359127039938757,5
0,1,1.471666804974105,0,1,0,0,-0.9031158356577862,5
0,2,-0.41832453625501304,0,0,1,0,0.399156367482228,4
2,1,-0.7726979127354727,0,1,0,0,0.2306611101152746,4
0,3,1.3535423461472853,1,0,0,0,-1.2706437656563605,5
1,1,-0.18207561860137328,0,1,0,0,-0.014689595090233501,5
0,2,0.526671134359546,1,0,0,0,-0.3494366305483029,5
1,2,-1.7176935833500317,0,0,1,0,1.755408633835873,1
0,2,-0.6545734539086528,1,0,1,0,0.7902221499593929,3
2,1,0.17229775787908638,1,1,0,0,-0.07600677657884712,5
2,0,0.17229775787908638,1,0,1,0,-0.07850267621219333,5
0,3,0.17229775787908638,1,0,0,1,-0.1531538378112097,5
3,1,-1.3633202068695722,0,0,1,1,1.4159280572144444,2
3,3,0.17229775787908638,1,0,0,0,-0.701989560395195,5
2,4,0.2904222167059063,0,1,1,1,-0.5229294947781836,5
2,1,0.526671134359546,0,0,1,1,-0.913126515928085,5
0,1,0.8810445108400057,0,0,0,1,-1.1732354542859944,5
1,2,-1.599569124523212,0,0,0,0,1.3377966957394876,2
0,4,-0.8908223715622926,0,0,0,0,0.6895487685589715,3
0,3,-0.30020007742819316,0,0,0,0,-0.2569609199097791,5
3,2,0.8810445108400057,0,1,1,0,-1.1909048240036406,5
0,2,1.1172934284936455,0,1,0,0,-0.8467908457614124,5
2,1,1.7079157226277448,0,0,0,0,-1.719227429554248,5
2,4,0.7629200520131858,1,0,0,0,-0.4558901248062011,5
2,4,0.526671134359546,1,1,0,0,-0.24356821481620372,5
3,1,0.7629200520131858,1,0,0,0,0.017220155448417877,5
0,1,-0.06395115977455339,0,0,0,0,0.03696385954144521,5
0,1,0.526671134359546,0,0,0,0,-0.9184374090266892,5
0,1,0.8810445108400057,1,0,0,0,-1.0243022174736858,5
0,3,-0.7726979127354727,1,0,0,0,0.8524469342448472,3
0,1,-1.481444665696392,1,1,0,0,1.7644685446334953,1
0,0,-1.481444665696392,0,0,0,0,0.9943412971425899,3
2,1,-1.599569124523212,0,1,0,0,1.7282903943082437,2
1,4,-1.7176935833500317,1,0,1,0,1.842631780276336,1
0,2,-0.18207561860137328,0,0,0,0,-0.3582047559228641,5
1,2,0.17229775787908638,0,0,1,0,-0.02205345506378568,5
0,1,-0.30020007742819316,1,1,0,0,0.5025600084375793,4
0,4,0.40854667553272617,1,0,1,0,0.5778891674009514,4
2,3,1.7079157226277448,0,0,0,0,-1.653615875524283,5
1,1,0.8810445108400057,0,1,1,0,-1.3037867926754592,5
2,0,-0.06395115977455339,1,1,1,0,0.7303711386706062,3
0,0,1.3535423461472853,0,1,0,0,-1.3176974942256339,5
2,1,1.1172934284936455,1,0,1,0,-0.34962784178855416,5
1,2,-0.18207561860137328,1,1,0,0,0.16655180512275478,4
1,3,-1.599569124523212,1,0,0,0,1.3371597924708938,2
1,2,-1.0089468303891125,1,1,0,0,1.7847822505669624,1
2,3,0.17229775787908638,0,1,1,0,0.16807248005670822,4
1,2,0.2904222167059063,0,1,1,1,-0.16410560972322505,5
1,2,-1.1270712892159325,0,1,0,0,0.7829973132733623,3
3,2,1.3535423461472853,0,0,0,0,-1.7960534279727987,5
2,1,0.6447955931863659,0,1,1,0,-0.2205235427258291,5
0,1,-0.8908223715622926,0,0,0,0,0.21668996733180232,4
2,2,1.471666804974105,1,1,1,0,-1.167995017284192,5
0,0,1.3535423461472853,0,1,0,0,-1.4747657008356685,5
0,1,-1.599569124523212,0,0,0,0,1.578142827485286,2
1,2,-1.7176935833500317,0,0,0,0,1.5011073255937166,2
3,4,0.0541732990522665,0,1,0,0,-0.382372588271898,5
3,2,-1.0089468303891125,0,0,0,1,1.0275725947119105,3
0,3,0.7629200520131858,0,0,0,0,-0.8396899526294032,5
1,2,0.9991689696668256,0,0,0,0,-0.5622059877176978,5
0,2,-0.536448995081833,1,0,0,0,0.30231655637921195,4
3,2,-0.06395115977455339,1,0,0,0,0.379998211733605,4
3,3,-0.30020007742819316,1,0,0,0,0.380160905187401,4
1,2,1.7079157226277448,0,0,0,0,-1.6543125809756054,5
2,2,0.9991689696668256,0,1,0,0,-0.46048628428473715,5
2,2,-1.599569124523212,0,0,0,0,0.8370893703618528,3
1,2,-0.18207561860137328,0,0,0,0,-0.08161521114772075,5
0,1,0.9991689696668256,0,0,1,0,-1.254697119329521,5
0,0,-1.1270712892159325,0,0,0,0,1.127900764011431,3
1,0,-0.7726979127354727,1,0,1,0,1.2554998754209212,2
1,3,1.471666804974105,0,1,0,0,-1.0804835561710702,5
0,1,-1.0089468303891125,0,0,1,0,1.6991897949533057,2
3,1,0.2904222167059063,0,0,0,0,-0.07025251033134157,5
0,2,0.9991689696668256,0,1,0,0,-0.7871352212503233,5
1,1,-0.7726979127354727,1,0,1,0,0.5640048110099595,4
1,2,0.8810445108400057,0,0,0,0,-1.0858624828426786,5
1,1,-1.3633202068695722,0,1,0,0,1.27558846620232,2
1,4,-0.7726979127354727,0,0,0,0,0.28536260361013693,4
0,3,-1.3633202068695722,0,1,0,0,0.707872482280808,3
0,3,-0.41832453625501304,0,0,1,0,0.5928276049282185,4
1,2,-1.3633202068695722,1,0,1,0,1.7017632848608868,2
1,2,1.1172934284936455,1,1,0,0,-0.506377505119002,5
0,1,1.7079157226277448,1,0,0,0,-1.0853519323010052,5
2,0,0.9991689696668256,0,0,1,0,-1.0737390053446856,5
0,0,0.526671134359546,0,1,1,0,-0.06840617287497598,5
1,2,-0.18207561860137328,0,0,0,0,0.20816013811805434,4
2,2,0.9991689696668256,1,1,0,0,-1.1266220415684212,5
0,2,0.9991689696668256,1,1,0,0,-0.499676194168616,5
0,0,-1.0089468303891125,1,0,1,0,1.2842107484558538,2
2,2,1.2354178873204653,0,0,0,0,-0.8606168795128661,5
1,2,-0.30020007742819316,0,0,0,0,0.1705141527037365,4
1,2,0.7629200520131858,0,1,0,0,-0.3751781248644728,5
2,2,-0.8908223715622926,0,0,1,0,0.6411743861082598,4
2,1,0.8810445108400057,0,0,1,0,-0.880924076331537,5
3,3,-1.2451957480427522,0,0,0,0,0.8605931800586349,3
1,2,-0.41832453625501304,1,0,0,0,-0.241915500290803,5
0,1,-0.30020007742819316,0,0,1,0,0.5654853945598273,4
0,1,1.589791263800925,0,1,0,0,-1.6406469115800493,5
0,2,0.526671134359546,0,0,0,0,-1.3714691588035124,5
1,3,-0.18207561860137328,0,0,0,0,-0.12167308326524001,5
0,2,1.471666804974105,1,1,0,0,-1.0301540295826328,5
3,1,0.2904222167059063,0,0,0,0,0.026882457223232112,5
1,3,1.3535423461472853,0,1,0,0,-0.9965977333917483,5
1,2,0.9991689696668256,1,0,0,0,-0.6031482810929915,5
0,2,1.1172934284936455,0,0,1,0,-1.3143823089214763,5
0,2,0.526671134359546,0,1,0,0,-0.4177660940752484,5
0,1,-1.3633202068695722,1,0,0,0,1.5875019830552426,2
0,2,0.6447955931863659,1,0,0,0,-0.15354817453085415,5
0,1,0.2904222167059063,0,0,0,0,-0.1298232946465956,5
1,4,-1.0089468303891125,0,1,1,1,1.3638091269234192,2
2,2,-0.06395115977455339,0,1,0,1,0.1081554635429581,4
2,2,0.6447955931863659,1,0,0,0,-0.20265994073051571,5
1,2,-1.1270712892159325,0,1,0,1,1.334335828749433,2
0,3,0.0541732990522665,1,0,0,0,-0.5074159091739247,5
2,3,0.526671134359546,1,0,0,1,-0.311777192005118,5
2,2,0.9991689696668256,1,1,0,0,0.3169861185795225,4
0,2,-0.8908223715622926,0,1,0,0,1.308126199247134,2
2,2,1.471666804974105,0,0,0,0,-1.5657032584533932,5
0,2,0.6447955931863659,0,0,0,0,-0.9424632656996068,5
2,1,0.0541732990522665,1,0,0,0,0.5238939490474882,4
3,2,1.471666804974105,0,1,0,0,-1.788130555095135,5
0,1,0.7629200520131858,0,1,0,1,-1.603564459381209,5
2,3,0.0541732990522665,0,0,1,0,-0.3804808223410614,5
1,1,-1.481444665696392,0,1,0,0,1.9397201001638884,1
3,4,0.17229775787908638,0,1,0,0,0.2233938645850704,4
0,2,-0.7726979127354727,0,1,1,0,1.5141074111428476,2
2,2,1.1172934284936455,0,0,0,0,-1.6158254665898624,5
0,2,-1.481444665696392,0,0,0,0,1.0276914138859679,3
0,1,0.526671134359546,0,0,1,1,-0.14626891967296934,5
0,1,1.589791263800925,1,0,0,0,-1.211706713479797,5
3,0,-1.0089468303891125,1,1,0,0,1.7648172589139297,1
2,2,0.2904222167059063,0,1,0,0,-0.34407953837530203,5
2,2,-0.41832453625501304,0,0,0,0,-0.046026539912457254,5
3,2,0.40854667553272617,1,1,0,0,0.5526491102296159,4
0,1,0.0541732990522665,0,0,0,0,0.25302160259359324,4
0,1,0.7629200520131858,0,0,0,0,-0.9102570734524194,5
0,2,1.3535423461472853,0,0,0,0,-1.7418235487491807,5
0,3,0.9991689696668256,0,0,0,0,-1.534442236501115,5
0,2,0.17229775787908638,0,0,1,0,-0.4545284581530066,5
0,2,0.526671134359546,1,0,0,0,-1.1253356725739168,5
0,2,-0.06395115977455339,1,1,0,0,0.1592769211095668,4
0,0,-1.7176935833500317,0,0,0,0,1.5171584542416356,2
0,4,-1.599569124523212,0,0,0,0,0.7668636824460638,3
0,2,-0.8908223715622926,0,0,0,0,0.328773058358499,4
3,1,0.7629200520131858,0,1,0,0,-0.30255862969483566,5
2,2,1.1172934284936455,0,0,0,0,-1.5437158048073878,5
3,1,-1.599569124523212,0,1,1,0,1.4187729372752131,2
0,4,0.40854667553272617,1,0,0,0,0.1769746053740975,4
0,1,-0.7726979127354727,0,0,0,1,0.41002541761521905,4
2,2,-0.7726979127354727,1,1,0,0,0.6295174317455812,4
0,1,-0.30020007742819316,0,0,1,0,0.7825360382479483,3
0,2,-1.1270712892159325,0,0,1,0,1.5786466774325774,2
0,2,1.7079157226277448,0,0,1,0,-1.1639911085749284,5
0,2,-0.06395115977455339,0,0,1,0,0.5090870841843923,4
0,2,0.40854667553272617,1,1,0,0,0.01792970788555351,5
0,3,0.6447955931863659,0,0,0,0,-0.9821900075458115,5
1,0,-0.06395115977455339,0,0,0,0,-0.3850564263527905,5
0,1,0.2904222167059063,0,0,0,0,-0.7196929533075156,5
0,1,-1.0089468303891125,0,0,0,0,0.6060969810589611,4
2,4,1.2354178873204653,0,0,1,1,-1.0304726208958406,5
0,1,-0.536448995081833,0,0,0,0,0.19400936553784975,4
0,2,-0.8908223715622926,1,0,1,0,1.13229806522231,3
2,2,-1.1270712892159325,1,0,1,0,1.3915998468985096,2
0,1,-0.8908223715622926,0,0,0,0,0.7881737371488114,3
0,1,-1.599569124523212,0,0,1,0,1.3151409363912088,2
0,1,0.40854667553272617,0,0,0,0,-0.5281831019921926,5
0,2,0.0541732990522665,0,1,0,0,0.16614653413280117,4
1,1,-1.0089468303891125,1,0,0,1,1.104769283316415,3
2,0,-0.6545734539086528,1,1,0,0,1.3970550738275447,2
0,3,-0.41832453625501304,0,0,1,0,0.7641706996203489,3
1,4,0.17229775787908638,0,1,0,0,0.48071748809379833,4
1,1,-1.0089468303891125,1,0,0,0,0.36425203526776684,4
0,1,0.7629200520131858,1,0,0,0,-0.16943055635359058,5
1,0,-0.8908223715622926,0,1,0,0,1.1437987577903106,3
0,2,-1.0089468303891125,0,1,0,0,1.2743120603218419,2
0,3,-1.3633202068695722,0,0,0,0,0.9870604060783983,3
0,1,-1.481444665696392,1,0,0,0,0.806450473632212,3
0,1,0.40854667553272617,0,0,0,1,-0.5560403763542724,5
0,2,-0.06395115977455339,1,0,0,0,0.5834917314650966,4
2,2,-1.3633202068695722,0,0,0,0,0.7876075310626541,3
0,0,1.1172934284936455,0,1,0,0,-0.47844196757198515,5
0,2,-0.7726979127354727,0,0,1,0,0.5185781646666165,4
0,1,-0.30020007742819316,1,0,0,0,0.4341884786560725,4
2,1,0.2904222167059063,0,0,0,0,-0.33887456565631735,5
1,2,0.6447955931863659,1,1,0,0,-0.24131772878827745,5
1,3,0.0541732990522665,0,1,0,0,-0.010039681659261269,5
2,2,-1.7176935833500317,1,0,0,0,1.7384174279865452,2
2,3,-1.3633202068695722,1,0,1,0,1.5902743191169393,2
0,2,0.2904222167059063,0,0,0,1,-1.185275086383382,5
1,2,-0.8908223715622926,1,0,1,1,0.8025336816746808,3
2,2,0.526671134359546,0,0,1,0,-1.1027415487022507,5
3,3,0.0541732990522665,0,1,1,0,-0.2530263009789336,5
2,3,0.6447955931863659,0,1,0,0,-1.0927555698336837,5
0,0,-0.536448995081833,1,0,1,0,0.5605054963419768,4
0,3,0.526671134359546,1,0,0,0,0.246196179970262,4
0,3,0.6447955931863659,0,0,0,1,-0.9567405498551744,5
2,2,0.6447955931863659,1,0,0,1,-0.43353205533771594,5
0,1,0.6447955931863659,0,1,1,0,-0.12781530359034823,5
0,3,1.3535423461472853,1,0,0,0,-1.431497372972734,5
2,3,0.40854667553272617,0,0,0,0,-0.5373220732629882,5
0,1,0.8810445108400057,0,1,1,0,-0.7257221179431345,5
2,4,0.40854667553272617,0,0,0,0,0.031255320843234416,5
0,0,0.2904222167059063,0,1,0,0,0.44764968466914506,4
0,1,0.40854667553272617,0,1,0,0,-0.09571272084217738,5
0,2,-0.536448995081833,0,1,1,1,0.4994020581337611,4
2,2,-1.481444665696392,0,0,0,0,0.9674179657634934,3
0,2,-0.8908223715622926,1,0,0,0,1.1457797270471304,3
0,0,0.526671134359546,0,0,0,1,-0.10197035949036172,5
3,4,0.40854667553272617,1,0,0,0,-0.8358026379870148,5
0,0,-0.6545734539086528,0,1,0,0,0.4253454373543116,4
1,1,0.0541732990522665,0,0,0,0,-0.25037638022510955,5
1,0,-1.2451957480427522,0,0,0,0,0.9246015812509987,3
0,2,0.526671134359546,1,0,0,0,-0.7702394095665367,5
1,3,-0.7726979127354727,1,1,1,1,1.087473118885298,3
0,2,-0.8908223715622926,0,0,0,0,0.8422633743328307,3
1,3,-0.536448995081833,0,0,0,0,0.427834749429223,4
0,0,0.0541732990522665,0,0,0,0,-0.4970086585158091,5
1,2,-1.0089468303891125,0,1,0,0,1.1755653530011285,3
0,2,-0.06395115977455339,1,0,1,1,-0.5365943808827217,5
1,2,0.9991689696668256,0,0,0,0,-1.068508071089663,5
0,0,1.589791263800925,0,0,0,1,-1.0078582445809017,5
0,2,0.6447955931863659,1,0,0,1,-0.5718807613180346,5
0,2,0.526671134359546,1,1,0,0,-0.04621652613194687,5
0,2,0.8810445108400057,0,1,0,0,-0.7407472656820777,5
2,2,0.17229775787908638,0,0,1,0,0.2526950072071526,4
0,1,-1.1270712892159325,0,0,1,0,0.5774498773113664,4
3,2,-0.06395115977455339,0,0,0,0,0.3828585775489436,4
3,1,-0.8908223715622926,0,1,0,0,0.855736812658579,3
1,3,-1.0089468303891125,1,0,0,0,1.3389039411955437,2
0,2,-1.599569124523212,1,1,0,0,2.0373442458859716,1
0,1,1.7079157226277448,0,1,0,0,-1.2094404741710345,5
2,4,-0.30020007742819316,0,1,0,0,1.156855727375433,3
0,2,1.7079157226277448,0,1,0,0,-1.3152706766267657,5
0,0,0.8810445108400057,0,0,1,0,-0.7787936333330837,5
1,2,1.589791263800925,0,1,0,0,-1.755515528099526,5
2,1,-1.1270712892159325,0,1,0,0,1.5228924868162512,2
2,3,1.589791263800925,0,0,0,0,-1.851240346340359,5
0,3,-1.2451957480427522,0,1,1,0,1.770493528266327,1
1,4,0.526671134359546,0,1,0,0,-0.3218139579030699,5
0,2,-1.7176935833500317,0,1,0,0,1.5704047022575054,2
0,2,1.589791263800925,0,0,0,0,-2.054415915534722,5
2,2,0.2904222167059063,0,0,0,0,-0.2948564570385979,5
0,1,-0.06395115977455339,0,0,0,0,-0.214745952676552,5
0,2,0.8810445108400057,0,1,1,0,-0.4602085351063217,5
0,2,-0.6545734539086528,0,1,0,0,1.1948254145044397,3
2,0,-1.481444665696392,1,0,0,0,1.7587890215937962,1
2,2,-1.2451957480427522,0,0,0,0,1.106002275562649,3
1,3,0.9991689696668256,0,1,0,0,-0.5945068909911256,5
2,3,1.589791263800925,0,0,0,0,-1.8592178525889602,5
0,0,-0.30020007742819316,0,0,1,0,0.3574490176596844,4
0,0,-0.8908223715622926,1,1,0,0,1.3695795067326584,2
0,1,0.7629200520131858,1,0,1,0,0.09664353094689072,5
0,3,0.6447955931863659,0,0,0,1,-0.9914021294370783,5
0,1,1.589791263800925,0,1,0,0,-1.5128789905763362,5
3,2,-1.599569124523212,0,0,0,0,1.7022531885338652,2
0,1,-0.7726979127354727,0,1,0,0,0.08937879375298254,5
0,2,0.17229775787908638,0,0,0,1,-0.24512590057652117,5
0,1,1.3535423461472853,0,0,0,0,-1.9602413356031265,5
0,2,0.2904222167059063,0,0,0,1,0.001964678204596811,5
3,1,-0.30020007742819316,0,0,0,0,-0.7740769916041298,5
0,2,-1.7176935833500317,1,0,0,0,1.4307510014864622,2
0,1,-0.41832453625501304,0,0,0,0,0.3104852203106042,4
2,2,0.526671134359546,0,0,1,0,-0.8254092557450913,5
0,3,0.526671134359546,0,0,0,1,-1.3290515104108538,5
0,1,0.6447955931863659,0,0,0,0,-0.4221267693443142,5
0,3,-1.2451957480427522,1,0,0,0,1.3801653508773348,2
1,2,-0.8908223715622926,0,0,0,0,-0.10713174489190454,5
3,1,1.3535423461472853,1,0,0,0,-0.8637576298497726,5
2,2,-0.06395115977455339,0,0,0,0,0.10614802710232774,4
0,1,1.3535423461472853,1,0,0,0,-1.1109407871513781,5
2,2,-1.481444665696392,1,1,0,0,2.2716589420533313,1
0,2,-1.1270712892159325,0,0,0,0,0.45821205063180004,4
0,1,1.471666804974105,0,0,1,0,-1.4130274604021993,5
0,2,-0.30020007742819316,1,1,1,0,0.8809559664476618,3
0,3,-0.41832453625501304,0,0,1,0,0.20812819255265502,4
1,3,0.40854667553272617,0,0,0,0,-0.7903284206804285,5
1,2,1.589791263800925,0,0,1,0,-1.4711081023940586,5
3,4,0.2904222167059063,0,0,0,0,-0.8074202723109113,5
1,2,0.9991689696668256,0,0,0,1,-1.0743637983981102,5
1,1,-1.7176935833500317,0,0,0,0,2.114945371932704,1
0,3,1.1172934284936455,0,1,0,0,-0.7577403793118107,5
0,2,1.3535423461472853,0,0,1,0,-1.031774541477512,5
1,2,-1.0089468303891125,1,0,0,0,0.6511977541318001,3
0,2,-0.41832453625501304,0,0,0,0,0.6011571908906932,4
2,3,-0.6545734539086528,1,0,0,0,0.8091796497095841,3
0,3,1.589791263800925,1,0,0,0,-1.6660950221438495,5
0,2,-0.41832453625501304,1,1,0,0,0.53548830534152,4
0,1,-0.536448995081833,1,1,1,0,0.7535402258139425,3
0,2,-1.3633202068695722,1,1,0,0,2.288409752881429,1
0,2,0.40854667553272617,1,0,0,0,-0.5318934942255916,5
