dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Twonorm,1.1672152899626467,1,3.0,-0.8568119620232334,2,0,4.0,1.1791564551010405,1.4759490498198504,2,3,1,2,0.0,0,0,0,0,1,1,1,0
Twonorm,1.1672152899626467,1,4.0,-0.8568119620232334,2,0,4.0,1.1793407619095204,1.4759490498198504,2,3,0,2,0.0,1,0,0,0,0,1,1,0
Vehicle,0.7859385184156149,1,1.0,-0.8568119620232334,0,0,2.0,0.9713100919869021,-0.12699535954182226,3,2,2,3,0.0,1,0,0,0,0,0,0,1
Vehicle,0.7859385184156149,1,1.0,-0.46923115893672857,0,0,2.0,0.960526080166248,0.6016157356225743,3,3,2,3,0.0,0,1,0,1,0,1,1,0
Vehicle,0.7859385184156149,1,1.0,-0.8568119620232334,0,0,2.0,0.960526080166248,1.1845046117540916,3,1,2,3,0.0,0,1,0,0,0,1,0,0
Vehicle,-0.35789179622548034,1,2.0,-0.08165035585022365,1,1,2.0,0.960526080166248,0.6016157356225743,3,2,2,3,0.0,1,1,0,0,1,1,0,0
Vehicle,0.023384975321551413,1,2.0,-0.08165035585022365,0,1,2.0,0.960526080166248,0.16444907852393642,3,3,2,3,0.0,0,1,0,0,0,0,0,0
Vehicle,0.40466174686858314,1,2.0,-0.08165035585022365,0,1,2.0,0.960526080166248,0.49232407134791495,3,3,2,3,0.0,0,1,0,0,0,0,0,0
Vehicle,-0.9298069535460279,1,2.0,-0.08165035585022365,1,1,2.0,0.960526080166248,0.01872685949105702,3,3,2,3,0.0,0,0,0,1,0,0,0,0
Vehicle,-0.739168567772512,1,2.0,-0.08165035585022365,1,1,2.0,0.960526080166248,0.16444907852393642,3,3,2,3,0.0,1,1,0,0,1,0,1,1
Vehicle,-0.16725341045196446,1,2.0,-0.08165035585022365,0,1,2.0,0.960526080166248,0.26533369170054516,3,3,2,3,0.0,0,1,0,0,0,0,0,0
Vehicle,0.7859385184156149,1,0.0,-0.08165035585022365,0,1,0.0,0.9338522056040943,-0.27271757857470164,3,2,2,3,0.0,1,0,1,0,0,1,0,1
Vehicle,0.7859385184156149,1,1.0,-0.08165035585022365,0,1,1.0,0.9446900207308531,0.16444907852393642,3,1,2,3,0.0,0,0,0,0,0,1,1,1
Vehicle,0.7859385184156149,1,1.0,-0.08165035585022365,0,1,1.0,0.9460995383206934,-0.12699535954182226,3,2,2,3,0.0,0,1,0,1,0,0,0,0
Vehicle,0.7859385184156149,1,1.0,-0.08165035585022365,0,1,1.0,0.9781223375789247,0.31017129755681583,3,3,2,3,0.0,0,1,0,0,0,0,0,1
Vehicle,0.7859385184156149,1,1.0,-0.08165035585022365,0,1,1.0,0.9675512061855507,0.31017129755681583,3,3,2,3,0.0,1,1,0,0,1,1,1,1
Vehicle,0.7859385184156149,1,2.0,-0.08165035585022365,0,1,2.0,0.9714325131380938,0.31017129755681583,3,3,2,3,0.0,0,1,0,0,0,0,0,0
Waveform_21,-0.16725341045196446,1,3.0,-0.46923115893672857,3,1,3.0,1.109890510315208,1.4759490498198504,3,1,2,3,0.0,0,0,0,0,1,0,1,0
Waveform_21,0.40466174686858314,1,3.0,-0.46923115893672857,2,0,3.0,1.109890510315208,1.4759490498198504,3,1,2,3,0.0,0,1,0,0,0,0,0,0
Waveform_21,-0.16725341045196446,1,3.0,-0.46923115893672857,3,1,3.0,1.109890510315208,1.4759490498198504,3,1,2,3,0.0,0,0,0,0,0,0,1,0
Waveform_21,-0.35789179622548034,1,3.0,-0.46923115893672857,3,1,3.0,1.109890510315208,1.4759490498198504,3,1,2,3,0.0,0,0,0,0,0,0,1,0
Waveform_21,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,1.109890510315208,1.4759490498198504,3,1,2,3,0.0,0,1,0,0,0,0,1,0
Waveform_21,0.595300132642099,1,3.0,-0.46923115893672857,2,0,3.0,1.109890510315208,1.4759490498198504,2,0,2,2,0.0,0,0,0,0,0,0,1,0
Waveform_21,0.023384975321551413,1,3.0,-0.46923115893672857,2,1,3.0,1.109890510315208,1.4759490498198504,2,1,2,2,0.0,0,1,0,0,0,0,1,0
Waveform_21,1.3578536757361626,1,0.0,-0.46923115893672857,0,0,1.0,1.120657850951368,-0.3976223377457411,3,0,2,3,0.0,1,0,0,0,0,1,1,1
Waveform_21,1.3578536757361626,1,2.0,-0.46923115893672857,0,0,2.0,1.1055592977676396,0.4767109764515351,3,0,2,3,0.0,1,0,0,0,0,0,0,0
Waveform_21,1.3578536757361626,1,2.0,-0.46923115893672857,1,0,2.0,1.10689470625988,0.8514252539646532,3,0,2,3,0.0,1,0,0,0,0,0,1,1
Waveform_21,1.3578536757361626,1,2.0,-0.46923115893672857,1,0,3.0,1.1061541106192225,1.2261395314777717,3,0,2,3,0.0,0,0,0,0,0,0,1,0
Waveform_21,1.3578536757361626,1,3.0,-0.46923115893672857,1,0,3.0,1.107255328925482,1.2261395314777717,3,0,2,3,0.0,0,0,0,0,0,1,1,0
Waveform_21,1.3578536757361626,1,3.0,-0.46923115893672857,1,0,3.0,1.1103285786512926,1.2261395314777717,3,0,2,3,0.0,0,1,0,0,0,1,1,0
Waveform_21,1.3578536757361626,1,3.0,-0.46923115893672857,2,0,3.0,1.1087314737469003,1.3510442906488112,3,1,2,3,0.0,0,0,0,0,1,0,0,0
Waveform_21,1.3578536757361626,1,3.0,-0.46923115893672857,2,0,3.0,1.1084086733590228,1.2261395314777717,2,0,2,2,0.0,0,0,0,0,0,0,1,0
White Wine Quality,-0.5485301819989962,1,2.0,0.30593044723628127,2,1,2.0,-1.3686957184623745,1.4759490498198504,2,2,2,2,0.0,0,1,0,0,0,0,0,0
White Wine Quality,-0.5485301819989962,1,2.0,0.30593044723628127,2,1,2.0,-1.3359694191025207,1.23749450958423,2,3,2,2,0.0,1,0,1,0,0,0,0,1
White Wine Quality,-0.5485301819989962,1,3.0,0.30593044723628127,2,1,3.0,-1.191782127385252,1.23749450958423,1,1,1,1,2.0,1,0,0,0,1,0,0,1
White Wine Quality,-0.5485301819989962,1,3.0,0.30593044723628127,2,1,3.0,-1.3724356926435062,1.4759490498198504,1,0,1,1,2.0,0,0,0,1,0,1,1,1
White Wine Quality,-0.5485301819989962,1,3.0,-0.8568119620232334,2,0,3.0,0.30506169904028013,1.4759490498198504,0,0,0,0,2.0,0,0,0,0,1,0,0,0
White Wine Quality,-1.6923604966400914,1,3.0,1.081092053409291,3,3,2.0,-1.3724356926435062,1.4759490498198504,1,2,0,1,3.0,1,0,0,1,0,0,0,0
White Wine Quality,-1.6923604966400914,1,3.0,1.081092053409291,3,3,2.0,-1.3724356926435062,1.4759490498198504,1,2,0,1,3.0,0,0,0,1,0,0,0,0
White Wine Quality,-1.5017221108665755,1,3.0,1.081092053409291,3,3,2.0,-1.3724356926435062,1.4759490498198504,1,2,0,1,3.0,0,0,0,1,0,0,1,0
White Wine Quality,-0.739168567772512,1,3.0,1.081092053409291,3,2,2.0,-1.3724356926435062,1.4759490498198504,1,2,0,1,3.0,0,0,1,1,0,0,0,1
White Wine Quality,-0.739168567772512,1,3.0,1.081092053409291,3,2,2.0,-1.3724356926435062,1.4759490498198504,1,2,0,1,3.0,0,1,1,1,0,1,1,0
White Wine Quality,-0.5485301819989962,1,1.0,0.30593044723628127,0,1,1.0,-1.1907105815929937,1.23749450958423,1,0,2,1,2.0,1,1,0,0,0,1,0,1
White Wine Quality,-0.5485301819989962,1,2.0,0.30593044723628127,1,1,2.0,-1.1907528775856768,1.23749450958423,1,0,1,1,2.0,0,0,0,0,0,0,1,0
White Wine Quality,-0.5485301819989962,1,3.0,0.6935112503227862,2,2,2.0,-1.3511731342703144,1.23749450958423,1,1,1,1,2.0,0,0,0,1,0,0,0,0
White Wine Quality,-0.5485301819989962,1,3.0,0.6935112503227862,2,2,2.0,-1.3502679694977149,1.23749450958423,1,1,1,1,2.0,0,0,1,1,0,1,0,0
White Wine Quality,-0.5485301819989962,1,3.0,0.6935112503227862,2,2,2.0,-1.3509257514803612,1.23749450958423,1,2,1,1,2.0,1,1,1,1,0,0,0,1
Wine Quality Red,-0.5485301819989962,1,1.0,-0.46923115893672857,0,1,2.0,-1.3316874733918853,1.4759490498198504,0,0,0,0,2.0,1,1,1,0,0,1,1,1
Wine Quality Red,-0.5485301819989962,1,2.0,0.30593044723628127,1,1,2.0,-1.3351753667783646,1.4759490498198504,1,0,1,1,2.0,0,1,0,0,0,0,1,0
Wine Quality Red,-0.5485301819989962,1,2.0,-0.46923115893672857,1,1,2.0,-0.6376382120228421,1.23749450958423,1,0,1,1,2.0,1,0,1,0,1,1,1,0
Wine Quality Red,-0.5485301819989962,1,1.0,-0.8568119620232334,0,0,2.0,-0.5793903924686394,0.9990399693486092,0,1,0,0,2.0,0,0,1,1,0,0,0,0
Wine Quality Red,-0.5485301819989962,1,2.0,-0.08165035585022365,1,1,2.0,-1.3040749840822587,1.23749450958423,1,1,1,1,2.0,0,1,1,0,1,0,0,0
Wine Quality Red,-0.9298069535460279,1,2.0,0.6935112503227862,1,2,2.0,-1.3351753667783646,1.4759490498198504,1,0,1,1,3.0,1,0,0,0,1,1,1,0
Wine Quality Red,-1.5017221108665755,1,2.0,0.6935112503227862,2,2,2.0,-1.3351753667783646,1.4759490498198504,1,2,0,1,3.0,0,0,0,0,1,1,1,0
Wine Quality Red,-0.739168567772512,1,2.0,0.6935112503227862,1,2,2.0,-1.3351753667783646,1.4759490498198504,1,0,1,1,2.0,0,1,0,0,1,0,1,1
Wine Quality Red,-0.9298069535460279,1,2.0,0.6935112503227862,1,2,2.0,-1.3351753667783646,1.4759490498198504,1,0,2,1,3.0,0,0,1,0,0,1,1,1
Wine Quality Red,-1.3110837250930596,1,2.0,0.6935112503227862,2,2,2.0,-1.3351753667783646,1.4759490498198504,1,1,1,1,2.0,0,1,0,0,1,1,1,0
Wine Quality Red,-0.5485301819989962,1,1.0,-0.08165035585022365,0,1,1.0,-1.1429681664674844,1.23749450958423,1,0,1,1,2.0,1,1,1,0,0,0,0,0
Wine Quality Red,-0.5485301819989962,1,1.0,-0.08165035585022365,0,1,1.0,-1.1367408949293747,1.23749450958423,1,0,1,1,2.0,1,0,0,0,0,0,0,0
Wine Quality Red,-0.5485301819989962,1,1.0,-0.08165035585022365,0,1,2.0,-1.1415029261055765,1.23749450958423,1,0,1,1,2.0,0,0,1,1,0,0,0,0
Wine Quality Red,-0.5485301819989962,1,2.0,0.30593044723628127,1,1,2.0,-1.304034685562406,1.4759490498198504,1,0,1,1,2.0,0,0,0,1,0,0,0,1
Wine Quality Red,-0.5485301819989962,1,2.0,0.30593044723628127,1,1,2.0,-1.3055131520682055,1.4759490498198504,1,2,1,1,2.0,0,1,1,0,1,0,0,0
