target,salary_currency,employee_residence,remote_ratio,company_location,company_size
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,2,11,-0.010045733429794819,12,0
4,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,28,1.0282812738738005,27,1
4,7,28,1.0282812738738005,27,1
4,7,26,-1.04837274073339,25,1
4,19,75,-1.04837274073339,70,1
1,7,20,-0.010045733429794819,20,0
1,19,75,1.0282812738738005,18,2
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,19,75,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,7,26,-0.010045733429794819,25,0
3,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,41,1.0282812738738005,40,1
3,7,28,-0.010045733429794819,27,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,11,-1.04837274073339,12,1
3,19,11,-1.04837274073339,12,1
4,7,63,-1.04837274073339,60,1
4,7,63,-1.04837274073339,60,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,7,42,-1.04837274073339,41,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,8,29,1.0282812738738005,28,1
4,8,29,1.0282812738738005,28,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,3,-0.010045733429794819,11,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,10,35,1.0282812738738005,34,1
4,19,75,-0.010045733429794819,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,54,1.0282812738738005,70,0
3,3,13,1.0282812738738005,14,0
1,19,42,1.0282812738738005,20,2
1,7,42,1.0282812738738005,20,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,7,4,-0.010045733429794819,5,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,7,70,1.0282812738738005,66,2
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
1,8,29,1.0282812738738005,28,1
1,8,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,8,29,-0.010045733429794819,28,1
1,19,75,1.0282812738738005,70,0
1,7,28,-0.010045733429794819,27,0
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,-0.010045733429794819,70,0
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
1,19,15,-0.010045733429794819,70,2
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,7,26,-1.04837274073339,25,1
3,19,54,1.0282812738738005,51,0
3,19,10,1.0282812738738005,10,1
3,19,10,1.0282812738738005,10,1
3,19,10,1.0282812738738005,10,1
3,19,10,1.0282812738738005,10,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,10,1.0282812738738005,10,1
3,19,10,1.0282812738738005,10,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,1.0282812738738005,70,1
3,19,10,1.0282812738738005,10,1
3,19,10,1.0282812738738005,10,1
1,19,75,1.0282812738738005,70,0
4,19,29,1.0282812738738005,28,2
1,2,11,1.0282812738738005,12,0
4,19,75,-0.010045733429794819,70,2
1,8,29,-0.010045733429794819,28,0
1,12,39,-0.010045733429794819,38,0
3,0,5,-0.010045733429794819,6,0
1,19,75,-1.04837274073339,70,2
4,19,39,1.0282812738738005,64,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,2
4,19,75,1.0282812738738005,70,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,75,1.0282812738738005,70,0
4,2,11,-0.010045733429794819,12,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,0,5,-1.04837274073339,6,0
4,12,39,1.0282812738738005,38,0
4,7,63,-1.04837274073339,60,1
4,7,63,-1.04837274073339,60,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-0.010045733429794819,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,2,11,-0.010045733429794819,12,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,7,20,1.0282812738738005,20,2
4,19,75,1.0282812738738005,70,0
4,19,56,1.0282812738738005,53,2
4,7,63,1.0282812738738005,60,0
3,5,19,1.0282812738738005,19,1
4,19,75,1.0282812738738005,70,1
3,7,20,-1.04837274073339,20,2
3,7,20,-1.04837274073339,20,2
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,0,5,-0.010045733429794819,6,0
1,0,5,-0.010045733429794819,6,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
1,19,17,-0.010045733429794819,70,1
4,19,11,-1.04837274073339,12,1
4,19,11,-1.04837274073339,12,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
3,19,73,-1.04837274073339,68,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
1,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
1,19,14,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,62,1.0282812738738005,59,1
4,19,62,1.0282812738738005,59,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,0
3,8,29,1.0282812738738005,28,1
1,12,39,-0.010045733429794819,38,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,7,63,1.0282812738738005,25,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
1,12,39,1.0282812738738005,38,1
3,19,39,1.0282812738738005,70,2
4,7,27,-0.010045733429794819,26,2
1,19,39,1.0282812738738005,4,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,0
1,19,28,-0.010045733429794819,27,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
1,19,71,1.0282812738738005,67,0
4,19,26,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,1
1,19,75,-1.04837274073339,70,1
1,1,10,1.0282812738738005,10,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,7,28,-0.010045733429794819,27,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,8,29,-0.010045733429794819,28,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,7,57,-0.010045733429794819,54,0
1,19,75,-0.010045733429794819,20,1
1,12,28,1.0282812738738005,38,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,7,31,1.0282812738738005,30,1
3,7,31,1.0282812738738005,30,1
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
3,7,26,1.0282812738738005,25,1
3,7,26,1.0282812738738005,25,1
4,8,29,1.0282812738738005,28,1
4,8,29,1.0282812738738005,28,1
4,8,29,1.0282812738738005,28,1
4,8,29,1.0282812738738005,28,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
1,7,26,-0.010045733429794819,25,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,0
2,19,75,1.0282812738738005,70,2
2,19,75,1.0282812738738005,70,2
2,19,75,1.0282812738738005,70,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
1,6,21,-0.010045733429794819,21,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,9,1.0282812738738005,70,1
3,19,9,-0.010045733429794819,9,1
3,19,75,-1.04837274073339,70,0
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,1
4,19,59,1.0282812738738005,56,2
3,0,5,1.0282812738738005,6,1
4,7,63,-0.010045733429794819,60,2
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,19,75,-0.010045733429794819,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,7,57,1.0282812738738005,54,2
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,12,39,-0.010045733429794819,38,0
3,8,29,-0.010045733429794819,28,0
1,19,75,-1.04837274073339,70,0
1,19,22,1.0282812738738005,27,1
3,19,75,-0.010045733429794819,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,1,10,1.0282812738738005,10,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,7,57,-1.04837274073339,54,1
3,7,57,-1.04837274073339,54,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,62,1.0282812738738005,59,1
4,19,62,1.0282812738738005,59,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,8,29,1.0282812738738005,28,2
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,12,39,1.0282812738738005,38,2
3,7,20,1.0282812738738005,20,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,2,1.0282812738738005,3,0
1,7,7,1.0282812738738005,8,0
3,8,29,-0.010045733429794819,28,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
1,19,75,-0.010045733429794819,70,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
1,19,75,1.0282812738738005,70,0
1,12,39,1.0282812738738005,38,1
3,12,39,1.0282812738738005,35,0
1,19,4,-0.010045733429794819,5,1
4,19,75,-0.010045733429794819,70,0
2,7,57,-1.04837274073339,54,0
3,8,29,1.0282812738738005,28,1
4,19,2,1.0282812738738005,70,2
2,19,75,-1.04837274073339,70,1
2,19,75,-1.04837274073339,70,1
1,19,75,1.0282812738738005,70,2
3,19,75,1.0282812738738005,70,1
4,7,28,1.0282812738738005,28,0
1,7,7,-0.010045733429794819,8,2
3,12,39,1.0282812738738005,38,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
1,19,75,-0.010045733429794819,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
1,19,29,1.0282812738738005,28,0
1,7,28,-0.010045733429794819,27,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
3,7,20,1.0282812738738005,20,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
3,8,29,-0.010045733429794819,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
1,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,0
1,12,39,1.0282812738738005,38,0
4,19,75,1.0282812738738005,70,0
3,19,73,-0.010045733429794819,68,1
3,16,68,-0.010045733429794819,64,1
3,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,25,1.0282812738738005,24,1
1,7,63,1.0282812738738005,60,1
1,19,36,-1.04837274073339,35,0
4,0,5,1.0282812738738005,6,0
1,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,7,20,-0.010045733429794819,20,2
3,19,39,1.0282812738738005,70,0
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
1,7,20,-1.04837274073339,20,2
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,7,28,1.0282812738738005,20,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,7,31,-1.04837274073339,30,1
2,2,11,1.0282812738738005,12,2
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,12,39,-0.010045733429794819,38,0
1,8,29,1.0282812738738005,28,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,8,29,1.0282812738738005,28,1
3,8,29,1.0282812738738005,28,1
3,7,26,1.0282812738738005,25,1
3,7,26,1.0282812738738005,25,1
3,7,31,1.0282812738738005,30,1
3,7,31,1.0282812738738005,30,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,7,26,1.0282812738738005,25,1
3,7,26,1.0282812738738005,25,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,7,31,1.0282812738738005,30,1
3,7,31,1.0282812738738005,30,1
3,8,29,1.0282812738738005,28,1
3,7,42,-0.010045733429794819,41,0
4,19,2,1.0282812738738005,51,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,2
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
1,8,29,1.0282812738738005,28,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,8,29,-1.04837274073339,28,1
4,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,11,1.0282812738738005,12,1
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,0
