work_year,target,employment_type,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_size
0.933090760892103,4,2,19,849,75,-1.04837274073339,1
0.933090760892103,4,2,19,470,75,-1.04837274073339,1
0.933090760892103,1,2,19,563,67,1.0282812738738005,2
0.933090760892103,1,2,19,705,75,-1.04837274073339,1
0.933090760892103,1,2,19,589,75,-1.04837274073339,1
0.933090760892103,4,2,19,789,75,-1.04837274073339,1
0.933090760892103,4,2,19,584,75,-1.04837274073339,1
0.933090760892103,4,2,19,1021,75,-1.04837274073339,0
0.933090760892103,4,2,19,975,75,-1.04837274073339,0
0.933090760892103,4,2,19,520,75,-1.04837274073339,1
0.933090760892103,4,2,19,372,75,-1.04837274073339,1
0.933090760892103,4,2,19,986,75,-1.04837274073339,1
0.933090760892103,4,2,19,793,75,-1.04837274073339,1
0.933090760892103,3,2,19,779,75,1.0282812738738005,1
0.933090760892103,3,2,19,663,75,1.0282812738738005,1
0.933090760892103,4,2,19,882,75,1.0282812738738005,1
0.933090760892103,4,2,19,698,75,1.0282812738738005,1
0.933090760892103,3,2,19,420,75,-1.04837274073339,1
0.933090760892103,3,2,19,216,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,687,75,1.0282812738738005,0
-1.7370161340636834,1,2,16,254,68,-0.010045733429794819,0
0.933090760892103,4,2,7,229,18,-0.010045733429794819,0
0.933090760892103,4,2,19,941,75,1.0282812738738005,1
0.933090760892103,4,2,19,609,75,1.0282812738738005,1
0.933090760892103,4,2,19,756,75,-1.04837274073339,1
0.933090760892103,4,2,19,474,75,-1.04837274073339,1
0.933090760892103,4,2,19,346,75,1.0282812738738005,1
0.933090760892103,4,2,19,705,75,1.0282812738738005,1
0.933090760892103,4,2,19,452,75,1.0282812738738005,1
0.933090760892103,4,2,19,448,75,1.0282812738738005,1
0.933090760892103,4,2,19,1004,75,-1.04837274073339,1
0.933090760892103,4,2,19,505,75,-1.04837274073339,1
0.933090760892103,4,2,19,993,75,1.0282812738738005,1
0.933090760892103,4,2,19,686,75,1.0282812738738005,1
0.933090760892103,3,2,12,214,39,-0.010045733429794819,0
0.933090760892103,1,2,19,89,2,1.0282812738738005,2
0.933090760892103,3,2,19,908,75,-1.04837274073339,1
0.933090760892103,3,2,19,835,75,-1.04837274073339,1
0.933090760892103,4,2,19,735,75,-1.04837274073339,1
0.933090760892103,4,2,19,851,75,1.0282812738738005,1
0.933090760892103,4,2,19,757,75,1.0282812738738005,1
0.933090760892103,4,2,19,929,75,1.0282812738738005,1
0.933090760892103,4,2,19,605,75,1.0282812738738005,1
0.933090760892103,4,2,19,676,11,1.0282812738738005,1
0.933090760892103,4,2,19,372,11,1.0282812738738005,1
0.933090760892103,4,2,19,355,75,1.0282812738738005,1
0.933090760892103,1,2,19,534,75,-1.04837274073339,1
0.933090760892103,1,2,19,291,75,-1.04837274073339,1
0.933090760892103,3,2,19,454,75,-1.04837274073339,1
0.933090760892103,3,2,19,311,75,-1.04837274073339,1
-0.4019626865857902,4,2,7,336,28,-0.010045733429794819,0
0.933090760892103,3,2,19,159,1,-1.04837274073339,2
0.933090760892103,4,2,19,540,75,1.0282812738738005,1
0.933090760892103,4,2,19,621,75,-1.04837274073339,1
0.933090760892103,4,2,19,290,75,-1.04837274073339,1
0.933090760892103,4,2,19,338,75,1.0282812738738005,1
0.933090760892103,4,2,19,908,75,-1.04837274073339,1
0.933090760892103,4,2,19,870,75,1.0282812738738005,1
0.933090760892103,4,2,19,450,75,1.0282812738738005,1
0.933090760892103,1,2,12,27,39,-0.010045733429794819,2
0.933090760892103,3,2,19,174,75,-1.04837274073339,1
0.933090760892103,4,2,19,335,75,1.0282812738738005,1
0.933090760892103,4,2,19,538,75,-1.04837274073339,1
0.933090760892103,4,2,19,460,75,-1.04837274073339,1
0.933090760892103,4,2,19,851,75,-1.04837274073339,1
0.933090760892103,4,2,19,589,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,153,75,-0.010045733429794819,0
0.933090760892103,1,2,19,509,6,-0.010045733429794819,2
0.933090760892103,4,2,19,738,75,1.0282812738738005,1
0.933090760892103,3,2,19,663,75,-1.04837274073339,1
0.933090760892103,4,2,19,851,75,1.0282812738738005,2
0.933090760892103,3,2,19,315,45,1.0282812738738005,2
0.933090760892103,1,2,7,26,31,-0.010045733429794819,0
-0.4019626865857902,1,2,7,8,52,-1.04837274073339,2
0.933090760892103,3,2,12,42,39,-0.010045733429794819,1
0.933090760892103,4,2,19,967,75,-1.04837274073339,1
0.933090760892103,4,2,7,305,49,-1.04837274073339,1
0.933090760892103,4,2,7,116,49,-1.04837274073339,1
0.933090760892103,4,2,19,613,75,1.0282812738738005,1
0.933090760892103,4,2,19,460,75,1.0282812738738005,1
0.933090760892103,4,2,19,670,75,-1.04837274073339,1
0.933090760892103,3,2,7,179,64,-0.010045733429794819,0
0.933090760892103,4,2,7,167,26,-1.04837274073339,1
0.933090760892103,4,2,7,126,26,-1.04837274073339,1
0.933090760892103,3,2,19,379,75,1.0282812738738005,1
0.933090760892103,4,2,19,563,75,1.0282812738738005,1
0.933090760892103,3,2,19,509,75,1.0282812738738005,1
0.933090760892103,3,2,19,402,75,1.0282812738738005,1
0.933090760892103,3,2,19,790,75,-1.04837274073339,1
0.933090760892103,4,2,19,412,75,1.0282812738738005,1
0.933090760892103,4,2,19,797,75,-1.04837274073339,1
0.933090760892103,4,2,19,520,75,-1.04837274073339,1
0.933090760892103,4,2,19,372,75,-1.04837274073339,1
0.933090760892103,4,2,19,908,75,-1.04837274073339,1
0.933090760892103,4,2,19,644,75,-1.04837274073339,1
0.933090760892103,3,2,17,71,71,-0.010045733429794819,0
-0.4019626865857902,3,2,12,36,39,1.0282812738738005,1
0.933090760892103,4,2,19,639,75,-1.04837274073339,1
0.933090760892103,4,2,19,554,75,-1.04837274073339,1
0.933090760892103,4,2,19,784,75,-1.04837274073339,1
0.933090760892103,4,2,19,520,75,-1.04837274073339,1
0.933090760892103,4,2,19,372,75,-1.04837274073339,1
0.933090760892103,4,2,7,305,49,-1.04837274073339,1
0.933090760892103,4,2,7,116,49,-1.04837274073339,1
0.933090760892103,2,2,19,1004,75,-1.04837274073339,1
0.933090760892103,3,2,19,589,75,-1.04837274073339,1
0.933090760892103,3,2,19,438,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,460,75,1.0282812738738005,0
0.933090760892103,4,2,19,733,75,1.0282812738738005,1
0.933090760892103,3,2,8,310,29,-1.04837274073339,1
0.933090760892103,3,2,8,135,29,-1.04837274073339,1
0.933090760892103,4,2,19,680,75,-1.04837274073339,1
0.933090760892103,4,2,19,523,75,-1.04837274073339,1
0.933090760892103,4,2,19,868,75,1.0282812738738005,1
0.933090760892103,3,2,19,639,75,-1.04837274073339,1
0.933090760892103,3,2,19,346,75,-1.04837274073339,1
0.933090760892103,1,2,19,159,39,1.0282812738738005,1
0.933090760892103,4,2,19,932,75,1.0282812738738005,1
0.933090760892103,4,2,19,864,75,1.0282812738738005,1
0.933090760892103,4,2,19,917,75,-1.04837274073339,1
0.933090760892103,4,2,19,746,75,-1.04837274073339,1
0.933090760892103,4,2,19,931,75,1.0282812738738005,1
0.933090760892103,4,2,19,729,75,1.0282812738738005,1
0.933090760892103,4,2,19,843,75,-1.04837274073339,1
0.933090760892103,4,2,19,440,75,-1.04837274073339,1
0.933090760892103,4,2,19,779,75,-1.04837274073339,1
0.933090760892103,4,2,19,639,75,-1.04837274073339,1
0.933090760892103,4,2,19,919,75,-1.04837274073339,1
0.933090760892103,4,2,19,851,75,-1.04837274073339,1
0.933090760892103,4,2,19,478,75,1.0282812738738005,1
0.933090760892103,4,2,19,999,75,-1.04837274073339,1
0.933090760892103,2,2,19,842,75,-1.04837274073339,1
0.933090760892103,2,2,19,667,75,-1.04837274073339,1
0.933090760892103,4,2,19,735,75,-1.04837274073339,1
0.933090760892103,4,2,19,434,75,-1.04837274073339,1
0.933090760892103,3,2,19,379,26,1.0282812738738005,1
0.933090760892103,3,2,19,315,26,1.0282812738738005,1
0.933090760892103,3,2,19,491,75,-1.04837274073339,1
0.933090760892103,3,2,19,277,75,-1.04837274073339,1
0.933090760892103,4,2,19,875,75,-1.04837274073339,1
0.933090760892103,4,2,19,727,75,-1.04837274073339,1
0.933090760892103,4,2,19,639,75,-1.04837274073339,1
0.933090760892103,4,2,19,589,75,-1.04837274073339,1
0.933090760892103,3,2,19,432,75,-1.04837274073339,1
0.933090760892103,3,2,19,270,75,-1.04837274073339,1
0.933090760892103,4,2,19,582,75,1.0282812738738005,1
0.933090760892103,4,2,19,384,75,1.0282812738738005,1
0.933090760892103,3,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,613,75,-1.04837274073339,1
0.933090760892103,4,2,19,402,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,613,75,1.0282812738738005,1
0.933090760892103,4,2,19,481,75,1.0282812738738005,1
0.933090760892103,4,2,19,1001,75,1.0282812738738005,1
0.933090760892103,4,2,19,846,75,1.0282812738738005,1
0.933090760892103,3,2,19,906,75,-0.010045733429794819,0
0.933090760892103,4,2,19,927,75,1.0282812738738005,1
0.933090760892103,4,2,19,841,75,1.0282812738738005,1
0.933090760892103,4,2,19,460,75,-1.04837274073339,1
0.933090760892103,4,2,19,545,75,-1.04837274073339,0
0.933090760892103,4,2,19,277,75,-1.04837274073339,0
0.933090760892103,3,2,19,757,75,1.0282812738738005,1
0.933090760892103,3,2,19,613,75,1.0282812738738005,1
0.933090760892103,4,2,19,942,75,-1.04837274073339,1
0.933090760892103,4,2,19,601,75,-1.04837274073339,1
0.933090760892103,3,2,19,808,75,-1.04837274073339,1
0.933090760892103,3,2,19,721,75,-1.04837274073339,1
0.933090760892103,3,2,8,281,29,-1.04837274073339,0
-0.4019626865857902,1,3,7,74,26,1.0282812738738005,0
0.933090760892103,4,2,19,724,75,-1.04837274073339,1
0.933090760892103,4,2,19,919,75,1.0282812738738005,1
0.933090760892103,4,2,19,724,75,1.0282812738738005,1
0.933090760892103,3,2,8,455,29,-1.04837274073339,1
0.933090760892103,3,2,8,256,29,-1.04837274073339,1
0.933090760892103,4,2,19,481,75,1.0282812738738005,1
0.933090760892103,4,2,19,984,75,-1.04837274073339,1
0.933090760892103,4,2,19,757,75,-1.04837274073339,1
0.933090760892103,4,2,19,759,75,-1.04837274073339,1
0.933090760892103,4,2,19,404,75,-1.04837274073339,1
0.933090760892103,4,2,19,933,75,-1.04837274073339,1
0.933090760892103,4,2,19,589,75,-1.04837274073339,1
0.933090760892103,4,2,19,1008,75,-1.04837274073339,1
0.933090760892103,4,2,19,925,75,-1.04837274073339,1
0.933090760892103,4,2,19,996,75,-1.04837274073339,1
0.933090760892103,4,2,19,858,75,-1.04837274073339,1
0.933090760892103,4,2,7,268,63,-1.04837274073339,1
0.933090760892103,4,2,7,110,63,-1.04837274073339,1
0.933090760892103,3,2,19,509,75,1.0282812738738005,1
0.933090760892103,3,2,19,402,75,1.0282812738738005,1
-1.7370161340636834,4,2,12,181,39,1.0282812738738005,0
-0.4019626865857902,3,2,12,49,39,-0.010045733429794819,0
0.933090760892103,4,2,19,929,75,1.0282812738738005,1
0.933090760892103,4,2,19,605,75,1.0282812738738005,1
0.933090760892103,4,2,19,849,75,-1.04837274073339,1
0.933090760892103,4,2,19,714,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,402,75,1.0282812738738005,1
0.933090760892103,1,2,19,663,75,-1.04837274073339,1
0.933090760892103,1,2,19,509,75,-1.04837274073339,1
0.933090760892103,4,2,19,663,75,-1.04837274073339,1
0.933090760892103,4,2,19,402,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,578,57,-1.04837274073339,0
0.933090760892103,4,2,19,983,75,-1.04837274073339,1
0.933090760892103,4,2,19,846,75,-1.04837274073339,1
0.933090760892103,3,2,19,432,75,-1.04837274073339,1
0.933090760892103,4,2,19,808,75,1.0282812738738005,1
0.933090760892103,4,2,19,687,75,1.0282812738738005,1
0.933090760892103,4,2,19,234,75,1.0282812738738005,1
0.933090760892103,4,2,19,933,75,-1.04837274073339,1
0.933090760892103,4,2,19,797,75,-1.04837274073339,1
0.933090760892103,4,2,19,631,11,-1.04837274073339,1
0.933090760892103,4,2,19,474,11,-1.04837274073339,1
0.933090760892103,4,2,19,626,75,1.0282812738738005,1
0.933090760892103,4,2,19,781,75,-1.04837274073339,1
0.933090760892103,4,2,19,486,75,-1.04837274073339,1
0.933090760892103,4,2,19,954,75,-1.04837274073339,1
0.933090760892103,4,2,19,643,75,-1.04837274073339,1
0.933090760892103,4,2,19,509,11,-1.04837274073339,1
0.933090760892103,4,2,19,460,11,-1.04837274073339,1
0.933090760892103,3,2,8,296,29,1.0282812738738005,1
0.933090760892103,3,2,8,228,29,1.0282812738738005,1
0.933090760892103,4,2,19,713,75,-1.04837274073339,1
0.933090760892103,4,2,19,624,75,-1.04837274073339,1
0.933090760892103,3,2,8,203,29,1.0282812738738005,1
0.933090760892103,3,2,8,146,29,1.0282812738738005,1
0.933090760892103,4,2,19,554,75,1.0282812738738005,1
0.933090760892103,4,2,19,460,75,1.0282812738738005,1
0.933090760892103,4,2,19,934,75,1.0282812738738005,1
0.933090760892103,4,2,19,784,75,1.0282812738738005,1
-0.4019626865857902,3,2,12,33,39,1.0282812738738005,0
-0.4019626865857902,1,2,19,563,75,-1.04837274073339,1
0.933090760892103,4,2,19,973,75,-1.04837274073339,0
0.933090760892103,4,2,19,587,75,-1.04837274073339,0
-0.4019626865857902,3,2,12,32,39,1.0282812738738005,0
0.933090760892103,3,2,19,563,75,-1.04837274073339,1
0.933090760892103,3,2,19,355,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,538,75,1.0282812738738005,0
-0.4019626865857902,4,2,19,757,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,687,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,681,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,445,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,663,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,613,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,520,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,375,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,738,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,563,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,639,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,554,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,639,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,402,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,481,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,663,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,402,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,552,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,547,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,162,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,971,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,757,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,120,5,1.0282812738738005,1
-0.4019626865857902,1,2,19,120,60,1.0282812738738005,1
-0.4019626865857902,4,2,19,960,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,226,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,883,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,705,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,983,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,846,75,1.0282812738738005,1
-0.4019626865857902,3,2,7,376,28,1.0282812738738005,1
-0.4019626865857902,3,2,7,175,28,1.0282812738738005,1
-0.4019626865857902,4,2,19,908,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,644,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,955,11,1.0282812738738005,1
-0.4019626865857902,4,2,19,792,11,1.0282812738738005,1
-0.4019626865857902,3,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,1,2,19,120,60,1.0282812738738005,1
-0.4019626865857902,4,2,12,196,39,-1.04837274073339,0
-0.4019626865857902,3,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,379,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,705,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,589,75,-1.04837274073339,1
-0.4019626865857902,1,2,7,69,42,-0.010045733429794819,1
-0.4019626865857902,4,2,19,900,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,635,75,1.0282812738738005,1
-0.4019626865857902,1,2,19,338,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,240,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,657,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,505,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,663,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,460,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,951,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,854,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,818,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,687,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,933,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,797,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,818,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,705,75,1.0282812738738005,1
-0.4019626865857902,1,2,19,402,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,563,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,481,75,-1.04837274073339,1
-0.4019626865857902,3,2,8,364,29,-1.04837274073339,1
-0.4019626865857902,3,2,8,258,29,-1.04837274073339,1
-0.4019626865857902,3,2,19,432,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,270,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,866,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,628,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,823,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,719,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,802,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,561,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,292,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,757,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,730,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,444,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,292,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,209,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,793,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,626,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,639,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,402,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,19,50,-0.010045733429794819,2
-0.4019626865857902,3,2,12,94,39,1.0282812738738005,1
-0.4019626865857902,3,2,15,136,61,1.0282812738738005,2
-0.4019626865857902,2,2,19,851,75,-1.04837274073339,1
-0.4019626865857902,2,2,19,639,75,-1.04837274073339,1
-0.4019626865857902,3,2,8,364,29,1.0282812738738005,1
-0.4019626865857902,3,2,8,286,29,1.0282812738738005,1
-0.4019626865857902,4,2,19,823,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,719,75,1.0282812738738005,1
-0.4019626865857902,2,2,19,1008,75,1.0282812738738005,1
-0.4019626865857902,2,2,19,939,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,379,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,639,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,589,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,309,75,-1.04837274073339,1
-0.4019626865857902,4,2,7,284,26,-1.04837274073339,1
-0.4019626865857902,4,2,7,108,26,-1.04837274073339,1
-0.4019626865857902,3,2,19,705,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,509,75,1.0282812738738005,1
-0.4019626865857902,3,2,12,103,39,-0.010045733429794819,0
-0.4019626865857902,4,2,19,538,16,1.0282812738738005,0
-0.4019626865857902,4,2,19,379,75,-1.04837274073339,1
-0.4019626865857902,4,2,7,150,26,-1.04837274073339,1
-0.4019626865857902,4,2,7,111,26,-1.04837274073339,1
-0.4019626865857902,4,2,19,490,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,321,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,757,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,613,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,959,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,662,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,521,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,402,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,959,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,662,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,187,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,153,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,959,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,662,75,-1.04837274073339,1
-0.4019626865857902,3,2,7,204,28,1.0282812738738005,2
-0.4019626865857902,4,2,19,818,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,509,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,548,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,424,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,883,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,883,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,563,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,788,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,712,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,414,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,249,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,883,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,848,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,522,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,563,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,315,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,591,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,424,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,402,75,1.0282812738738005,1
-0.4019626865857902,2,2,19,699,75,1.0282812738738005,1
-0.4019626865857902,2,2,19,563,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,897,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,805,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,676,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,965,54,1.0282812738738005,1
-0.4019626865857902,4,2,19,797,54,1.0282812738738005,1
-0.4019626865857902,3,2,8,1033,29,-1.04837274073339,1
-0.4019626865857902,3,2,8,188,29,-1.04837274073339,1
-0.4019626865857902,4,2,7,161,26,-1.04837274073339,1
-0.4019626865857902,4,2,7,119,26,-1.04837274073339,1
-0.4019626865857902,4,2,19,736,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,464,75,-1.04837274073339,1
-0.4019626865857902,1,2,7,215,20,-1.04837274073339,0
-0.4019626865857902,4,2,19,613,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,509,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,19,11,-0.010045733429794819,2
-0.4019626865857902,1,2,19,159,75,-0.010045733429794819,0
-0.4019626865857902,3,2,19,584,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,532,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,726,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,505,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,534,75,-1.04837274073339,1
-0.4019626865857902,1,2,19,291,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,402,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,240,75,1.0282812738738005,1
-1.7370161340636834,3,2,12,40,39,-0.010045733429794819,0
-0.4019626865857902,1,2,19,851,11,-0.010045733429794819,0
-0.4019626865857902,1,2,19,21,2,1.0282812738738005,0
-0.4019626865857902,4,2,19,908,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,644,75,1.0282812738738005,1
-0.4019626865857902,4,2,7,260,26,-1.04837274073339,1
-0.4019626865857902,4,2,19,460,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,270,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,818,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,589,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,554,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,320,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,753,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,460,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,823,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,818,75,1.0282812738738005,0
-0.4019626865857902,4,2,19,833,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,562,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,854,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,352,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,721,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,538,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,927,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,841,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,563,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,355,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,663,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,402,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,927,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,663,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,563,75,1.0282812738738005,1
-0.4019626865857902,3,2,19,779,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,509,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,826,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,613,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,674,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,240,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,187,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,769,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,705,75,-1.04837274073339,1
-0.4019626865857902,3,2,7,227,28,1.0282812738738005,1
-0.4019626865857902,3,2,19,721,75,-1.04837274073339,1
-0.4019626865857902,3,2,19,589,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,738,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,538,75,1.0282812738738005,1
-0.4019626865857902,4,2,19,432,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,270,75,-1.04837274073339,1
-0.4019626865857902,4,2,19,563,75,-1.04837274073339,1
