branch,tenth_percentage,twelfth_percentage,attendance_percentage,projects_completed,internships_completed,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
0,0.6526500547211885,1.4327042611088796,0.12820364974969184,-0.2555365184633201,-0.10814851899760423,1.2393434539481363,0.191163726201095,1.223393775888155,0.7275765304779435,-1.765482454862008,0,2,1,1,0,2
2,1.8701533609005303,0.4172778356607896,-2.5992742383220904,-0.7450390866851424,0.7627087085758464,1.2393434539481363,-0.435175832820376,-0.462095958812532,-0.23119213448960244,-0.011593059598138786,0,1,0,1,2,2
2,-0.574593277907589,-1.5354652902009207,-1.0554188299795724,-1.2345416549069648,-0.9790057465710549,-1.5532871553995955,-1.061515391841847,0.0997339527543637,0.11745101640768663,0.3391848194546351,0,1,2,1,1,1
4,0.3896693405864504,-0.9105874899251729,-0.19343289365499944,-2.2135467913506095,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,-1.5857557819463235,0.11745101640768663,1.3915184566129566,1,1,1,1,1,1
1,0.21434886449662544,0.026729210488447532,0.34691649926488227,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,0.817503285222566,-1.0239258703794276,0.5532549550292986,1.3915184566129566,0,1,2,1,1,2
4,0.467589552181928,-0.2857096896494264,-0.5022039753235038,0.2339660497585023,1.6335659361492971,1.2393434539481363,-0.435175832820376,0.0997339527543637,0.7275765304779435,1.3915184566129566,0,2,2,1,2,2
4,0.8182305043615793,0.62231586387627,0.33405103752869353,-0.7450390866851424,0.7627087085758464,1.2393434539481363,-0.435175832820376,1.785223687455051,0.11745101640768663,-1.4147045758092343,1,2,0,0,2,2
2,-0.01941177028980876,-0.4126379928304373,1.5948662876750848,-1.2345416549069648,-0.9790057465710549,1.2393434539481363,-0.435175832820376,-0.462095958812532,0.11745101640768663,0.3391848194546351,0,2,1,1,0,2
1,-0.6330334366041968,-0.8422414805200128,-0.9524951360900715,-0.2555365184633201,-0.10814851899760423,-1.5532871553995955,-1.061515391841847,2.347053599021947,0.29177259185633153,-0.7131488177036864,0,2,2,1,1,2
1,-1.7239163989408874,-1.262081252580281,0.11533818801350493,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.817503285222566,1.223393775888155,1.7735059831698121,1.0407405775601828,0,1,0,1,2,2
3,0.7597903456649701,0.49538756069525774,-1.01682244477101,0.2339660497585023,1.6335659361492971,1.2393434539481363,0.191163726201095,-0.462095958812532,-1.8000863135274052,-0.011593059598138786,0,1,1,1,0,2
4,-1.1102947326264987,-0.4126379928304373,-0.5922622074768159,-1.2345416549069648,-0.9790057465710549,-1.5532871553995955,-0.435175832820376,0.6615638643212594,-1.0156392240085041,-0.7131488177036864,0,1,2,1,0,2
1,0.5844698695751451,0.6027884326176527,0.6428221191971979,0.2339660497585023,1.6335659361492971,1.2393434539481363,1.443842844244037,0.0997339527543637,0.7275765304779435,-1.765482454862008,0,0,1,1,2,2
2,1.4513322235748372,0.7297167357986636,-0.1419710467102481,0.2339660497585023,1.6335659361492971,-0.15697185072572967,-1.061515391841847,-0.462095958812532,0.29177259185633153,0.6899626985074089,1,2,2,1,2,2
4,-0.09733198188528636,-0.5883848741579909,0.4498401931543831,0.2339660497585023,0.7627087085758464,-0.15697185072572967,0.191163726201095,-1.0239258703794276,0.29177259185633153,0.3391848194546351,0,1,2,1,2,2
1,-1.0810746532781947,0.23176723870392796,-0.2706256640721246,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,0.191163726201095,-1.0239258703794276,-0.5798352853868923,1.3915184566129566,0,2,1,1,1,1
1,-1.344055367412932,-1.7795581809336345,1.7363863667731483,-0.7450390866851424,-1.8498629741445056,-1.5532871553995955,0.191163726201095,-1.0239258703794276,0.030290228683364548,1.0407405775601828,1,2,2,1,2,2
1,2.357154683372267,0.9347547640141426,0.39837834620963175,0.7234686179803247,-0.10814851899760423,1.2393434539481363,1.443842844244037,1.785223687455051,-0.40551370993824737,1.0407405775601828,0,1,2,1,2,2
3,-1.801836610536365,-2.2482165311404447,-0.06477827629312292,0.2339660497585023,0.7627087085758464,-1.5532871553995955,0.191163726201095,-0.462095958812532,0.7275765304779435,1.3915184566129566,0,0,1,1,2,1
1,-1.188214944221977,-1.5940475839767716,-0.00045096761218466834,0.7234686179803247,-0.9790057465710549,-1.5532871553995955,1.443842844244037,-1.0239258703794276,1.0762196813752325,-0.011593059598138786,0,1,2,1,0,2
3,-0.49667306631210995,-1.262081252580281,-0.4378766666425655,1.212971186202147,-0.9790057465710549,-1.5532871553995955,0.817503285222566,0.0997339527543637,1.7735059831698121,0.3391848194546351,0,2,2,1,1,2
2,-0.7693938068962837,-1.9357776310025707,1.4919425937855821,-0.2555365184633201,-1.8498629741445056,-1.5532871553995955,-0.435175832820376,0.6615638643212594,-0.14403134676528037,1.0407405775601828,0,1,2,1,1,1
3,1.0422511126985778,2.4871855490742028,0.79720766003145,0.7234686179803247,1.6335659361492971,1.2393434539481363,0.191163726201095,-1.5857557819463235,0.9018981059265884,0.3391848194546351,0,2,1,0,2,2
2,1.6753528319118358,1.5205777017726556,0.26972372884775525,-0.7450390866851424,1.6335659361492971,1.2393434539481363,0.191163726201095,0.0997339527543637,-0.23119213448960244,-1.0639266967564602,0,1,1,1,2,2
2,-0.866794071390631,-1.3108998307268236,-0.4764730518511281,-2.2135467913506095,0.7627087085758464,-1.5532871553995955,-1.6878549508633178,0.0997339527543637,-1.0156392240085041,1.3915184566129566,0,0,1,0,0,2
3,-0.9154942036378046,-0.3052371209080424,0.810073121767637,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,-0.462095958812532,0.6404157427536213,-0.7131488177036864,0,1,1,0,0,2
3,0.19486881159775568,-0.578621158528683,0.5656293487800726,-0.2555365184633201,0.7627087085758464,1.2393434539481363,0.817503285222566,-1.5857557819463235,-1.5386039503544382,0.6899626985074089,0,2,0,1,1,2
1,0.42862944638418987,0.49538756069525774,0.0767418028049405,0.7234686179803247,1.6335659361492971,-0.15697185072572967,1.443842844244037,0.0997339527543637,-0.05687055904095752,0.3391848194546351,0,0,0,1,1,2
4,-2.064817324671103,-0.988697214959641,0.24399280537538143,-2.2135467913506095,-0.10814851899760423,-1.5532871553995955,-2.3141945098847887,-1.0239258703794276,0.030290228683364548,1.0407405775601828,0,2,1,0,1,1
4,0.7403102927661003,0.6906618732814288,0.5270329635715083,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,-0.462095958812532,-0.40551370993824737,1.3915184566129566,0,2,0,1,1,2
3,-0.7596537804468481,-0.2954734052787344,0.5527638870438839,0.2339660497585023,1.6335659361492971,-0.15697185072572967,0.191163726201095,0.0997339527543637,-1.8000863135274052,-0.36237093865091263,0,2,0,1,0,2
2,0.9448508482042306,0.33916811062632146,-1.094015215188135,-0.2555365184633201,-0.10814851899760423,1.2393434539481363,0.817503285222566,1.785223687455051,-0.7541568608355372,-1.4147045758092343,0,2,0,0,1,2
3,-0.8278339655928915,-2.3360899718042214,-0.7080513631025055,-1.2345416549069648,-1.8498629741445056,-0.15697185072572967,-1.061515391841847,-0.462095958812532,0.5532549550292986,-1.4147045758092343,0,0,2,1,1,1
2,0.6623900811706227,0.36845925751424685,-0.37354935796162725,0.2339660497585023,0.7627087085758464,-0.15697185072572967,1.443842844244037,0.0997339527543637,0.29177259185633153,1.0407405775601828,0,2,1,1,1,2
2,1.1688714565412293,0.5539698544711099,-0.6179931309491915,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.817503285222566,1.223393775888155,0.030290228683364548,0.6899626985074089,0,0,1,1,0,2
1,0.3507092347887109,-0.7348406085976192,-0.6565895161577542,0.2339660497585023,-0.9790057465710549,-0.15697185072572967,0.191163726201095,0.6615638643212594,-0.9284784362841814,1.3915184566129566,0,1,0,1,1,2
2,1.4610722500242712,0.08531150426429968,0.9129968156571379,0.2339660497585023,0.7627087085758464,1.2393434539481363,-0.435175832820376,-0.462095958812532,-1.887247101251728,-1.0639266967564602,0,2,1,1,2,2
2,-1.0031544416827165,-0.8812963430372475,-0.8109750569920063,0.2339660497585023,-0.10814851899760423,-0.15697185072572967,0.817503285222566,-1.0239258703794276,-0.5798352853868923,1.0407405775601828,0,1,0,1,1,2
4,1.159131430091795,1.774434308134679,1.414749823368457,-0.7450390866851424,1.6335659361492971,1.2393434539481363,-0.435175832820376,0.6615638643212594,1.0762196813752325,-1.765482454862008,0,1,1,1,1,2
1,0.9448508482042306,0.5734972857297272,0.012414494124002251,0.2339660497585023,-0.10814851899760423,-1.5532871553995955,0.191163726201095,0.6615638643212594,0.20461180413200947,-0.36237093865091263,0,1,0,1,1,2
2,0.9448508482042306,0.9445184796434519,-0.7466477483110681,-0.2555365184633201,1.6335659361492971,1.2393434539481363,-0.435175832820376,0.0997339527543637,1.7735059831698121,-0.7131488177036864,0,1,2,1,1,2
3,1.0714711920468818,-0.10019909269256337,-1.698691916788955,0.2339660497585023,-0.10814851899760423,1.2393434539481363,0.191163726201095,-1.0239258703794276,0.5532549550292986,-0.36237093865091263,0,2,1,1,2,2
4,0.5260297108785372,0.48562384506594974,-0.28349112580831337,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.191163726201095,-0.462095958812532,1.5120236199968444,-1.765482454862008,0,1,2,1,0,2
1,0.5455097637774056,-0.7250768929683112,0.977324124338076,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,-1.061515391841847,-1.0239258703794276,-0.14403134676528037,0.6899626985074089,0,0,2,0,1,2
3,-0.17525219348076396,0.5051512763245671,-0.5793967457406289,0.7234686179803247,0.7627087085758464,-0.15697185072572967,1.443842844244037,0.6615638643212594,0.9018981059265884,-0.011593059598138786,0,2,1,1,2,2
1,-0.1655121670313298,0.9933370577899947,1.5434044407303333,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,0.817503285222566,-0.462095958812532,-1.1028000117328263,-0.7131488177036864,1,0,2,1,0,2
0,-0.5843333043570231,-0.6664945991924591,0.26972372884775525,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,0.191163726201095,1.785223687455051,-0.40551370993824737,-1.4147045758092343,0,2,1,1,1,2
1,-0.5843333043570231,-0.33452826779596917,-1.106880676924323,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,-0.05687055904095752,-0.7131488177036864,0,1,1,1,2,2
3,-0.08759195543585217,1.012864489048612,0.7714767365590743,-0.2555365184633201,-0.10814851899760423,-1.5532871553995955,-0.435175832820376,0.0997339527543637,1.3377020445482002,-0.36237093865091263,0,2,2,0,0,1
0,-1.3732754467612367,-1.1253892337699614,0.7328803513505118,-1.2345416549069648,-1.8498629741445056,-0.15697185072572967,-2.3141945098847887,0.0997339527543637,-2.235890252149017,-1.0639266967564602,0,2,1,1,1,2
0,0.6331700018223188,1.0421556359365374,-0.45074212837875244,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.817503285222566,0.0997339527543637,-0.3183529222139253,1.3915184566129566,0,1,2,1,0,2
2,-1.5875560286488006,-0.6860220304510765,-0.7080513631025055,0.2339660497585023,-0.9790057465710549,-0.15697185072572967,-1.061515391841847,0.0997339527543637,-2.148729464424695,-0.011593059598138786,0,1,1,1,1,2
4,1.4123721177770976,1.540105133031273,1.7363863667731483,-0.7450390866851424,1.6335659361492971,1.2393434539481363,0.191163726201095,0.6615638643212594,-0.49267449766256943,-1.765482454862008,0,1,0,1,2,2
1,0.5162896844291017,-0.8324777648907048,-0.46360759011493935,1.212971186202147,1.6335659361492971,-0.15697185072572967,0.817503285222566,1.785223687455051,-2.410211827597662,1.3915184566129566,1,2,1,1,2,2
3,-0.8765340978400652,-0.07090794580463798,1.0030550478104516,-0.7450390866851424,-0.9790057465710549,-0.15697185072572967,0.191163726201095,0.6615638643212594,-0.23119213448960244,1.3915184566129566,1,1,2,0,0,1
3,0.7208302398672319,1.1593202234882403,-0.2706256640721246,0.7234686179803247,0.7627087085758464,-0.15697185072572967,1.443842844244037,-1.0239258703794276,-0.3183529222139253,-0.7131488177036864,0,2,1,1,0,2
1,-0.21421229927850347,-0.34429198342527717,-1.5957682228994532,0.2339660497585023,0.7627087085758464,1.2393434539481363,0.191163726201095,-1.5857557819463235,-0.23119213448960244,0.3391848194546351,0,2,2,0,1,2
3,-0.9447142829861086,-0.3150008365373518,-1.8273465341508315,0.2339660497585023,0.7627087085758464,-0.15697185072572967,0.817503285222566,-0.462095958812532,0.29177259185633153,1.3915184566129566,0,1,1,1,0,2
2,-1.7433964518397564,-1.0179883618475678,1.2089024355894553,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,0.0997339527543637,-0.9284784362841814,-1.0639266967564602,0,1,2,1,1,2
2,0.5260297108785372,1.452231692367497,0.8872658921847639,-0.2555365184633201,0.7627087085758464,1.2393434539481363,0.191163726201095,0.6615638643212594,1.7735059831698121,1.3915184566129566,0,1,1,1,1,2
2,0.16564873224945176,-0.4419291397183627,1.3761534381598943,-0.2555365184633201,-0.9790057465710549,-1.5532871553995955,-1.061515391841847,1.223393775888155,0.030290228683364548,1.0407405775601828,0,2,1,1,2,2
4,-0.02915179673924294,0.8566450389796745,-0.3606838962254385,0.7234686179803247,1.6335659361492971,1.2393434539481363,0.191163726201095,1.223393775888155,1.3377020445482002,-1.4147045758092343,1,1,0,1,2,2
0,-0.5453731985592837,-1.0375157931061845,0.4369747314181962,1.212971186202147,-1.8498629741445056,-0.15697185072572967,0.817503285222566,0.6615638643212594,-1.712925525803083,1.3915184566129566,0,2,1,1,1,1
2,0.2630489967437991,-0.3247645521666598,-0.0905091997654986,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,-0.8413176485598592,-0.011593059598138786,0,2,1,1,2,2
4,0.3994093670358846,-0.1685451020977235,-0.5922622074768159,0.7234686179803247,-1.8498629741445056,1.2393434539481363,0.191163726201095,1.223393775888155,0.7275765304779435,1.3915184566129566,0,2,1,1,1,2
4,1.4708122764737055,1.8818351800570723,-1.5443063759547029,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-0.23119213448960244,0.3391848194546351,0,1,2,1,2,2
0,-0.3700527224694587,-1.3206635463561323,-0.48933851358731506,0.7234686179803247,-0.9790057465710549,-0.15697185072572967,1.443842844244037,-1.0239258703794276,-1.1028000117328263,-0.011593059598138786,0,2,2,1,0,2
1,-0.05837187608754687,-0.34429198342527717,0.6170911957248222,0.7234686179803247,0.7627087085758464,-1.5532871553995955,-0.435175832820376,1.785223687455051,-1.887247101251728,1.3915184566129566,0,2,2,0,1,2
3,1.0227710597997082,-1.1644440962871954,0.5784948105162596,0.2339660497585023,-0.10814851899760423,-0.15697185072572967,0.191163726201095,0.6615638643212594,0.8147373182022662,-0.011593059598138786,0,0,1,1,1,2
2,1.3539319590804897,0.43680526691940696,1.1317096651723282,0.2339660497585023,0.7627087085758464,-1.5532871553995955,-0.435175832820376,-0.462095958812532,0.7275765304779435,-0.011593059598138786,0,2,2,1,2,1
1,-0.3700527224694587,0.22200352307461857,-0.013316429348371588,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,0.0997339527543637,0.29177259185633153,1.3915184566129566,0,2,2,1,1,2
1,2.4837750272149184,0.8664087546089838,1.4276152851046437,1.212971186202147,-0.10814851899760423,1.2393434539481363,1.443842844244037,-1.0239258703794276,-0.49267449766256943,-0.011593059598138786,0,2,0,1,0,2
3,1.1493914036423594,1.7158520143588267,-1.9302702280403323,1.212971186202147,1.6335659361492971,1.2393434539481363,0.817503285222566,-1.5857557819463235,-0.05687055904095752,0.3391848194546351,0,0,0,1,1,2
1,-0.866794071390631,-0.7250768929683112,-1.8144810724146436,-0.2555365184633201,-0.9790057465710549,-0.15697185072572967,0.817503285222566,-0.462095958812532,1.3377020445482002,-0.011593059598138786,0,2,0,1,2,2
2,0.7110902134177963,0.16342122929876782,0.7071494278781362,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-1.061515391841847,-0.462095958812532,-1.887247101251728,1.3915184566129566,0,2,2,1,1,2
3,0.6526500547211885,0.26105838559185335,-1.3770553733842636,0.7234686179803247,1.6335659361492971,1.2393434539481363,1.443842844244037,-0.462095958812532,0.7275765304779435,-1.0639266967564602,0,1,1,1,0,2
0,0.8571906101593174,1.1983750860054738,1.3375570529513316,-0.2555365184633201,0.7627087085758464,1.2393434539481363,-1.061515391841847,0.0997339527543637,1.599184407721168,0.3391848194546351,0,2,1,1,2,1
1,-0.4187528547166323,-0.7250768929683112,-0.8109750569920063,0.7234686179803247,-1.8498629741445056,-0.15697185072572967,0.817503285222566,1.223393775888155,0.9018981059265884,1.3915184566129566,1,2,2,1,1,2
2,-0.4187528547166323,0.35869554188493885,1.2089024355894553,-1.2345416549069648,-0.10814851899760423,1.2393434539481363,-1.061515391841847,-1.5857557819463235,0.46609416730497644,1.0407405775601828,0,1,2,1,2,2
1,-1.480415737705019,-0.7446043242269272,-1.171207985605261,1.212971186202147,-1.8498629741445056,-1.5532871553995955,0.817503285222566,1.223393775888155,-0.49267449766256943,-1.0639266967564602,0,1,2,0,2,1
2,-1.6654762402442789,-1.652629877752623,-1.171207985605261,-1.7240442231287871,-0.10814851899760423,-1.5532871553995955,-2.3141945098847887,-1.5857557819463235,-0.6669960731112143,-1.765482454862008,0,0,1,1,2,1
0,1.5779525674174883,0.49538756069525774,-0.5279348987958776,-0.7450390866851424,1.6335659361492971,1.2393434539481363,-0.435175832820376,1.785223687455051,-2.32305103987334,-0.36237093865091263,1,2,1,1,2,2
1,1.4318521706759673,0.9152273327555266,-0.3864148196978142,-0.7450390866851424,-0.10814851899760423,1.2393434539481363,-1.061515391841847,1.785223687455051,-0.40551370993824737,0.6899626985074089,1,1,0,1,2,2
3,-1.0908146797276297,-0.04161679891671261,1.0931132799637657,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,2.9088835105888426,-0.6669960731112143,-1.765482454862008,0,2,0,1,1,2
4,0.8377105572604476,1.6279785736950505,0.6428221191971979,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.817503285222566,1.223393775888155,0.030290228683364548,-1.0639266967564602,0,2,1,1,1,2
2,1.0325110862491425,1.2764848110399418,0.47557111662675877,-0.7450390866851424,0.7627087085758464,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,0.11745101640768663,0.6899626985074089,0,2,2,1,0,2
2,0.8474505837098832,1.735379445617444,0.012414494124002251,-1.2345416549069648,1.6335659361492971,1.2393434539481363,0.191163726201095,-0.462095958812532,-0.6669960731112143,0.3391848194546351,0,2,0,0,1,2
4,1.0032910069008385,1.8037254550226043,0.0767418028049405,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,0.817503285222566,1.223393775888155,1.6863451954454902,-0.36237093865091263,0,2,0,1,2,2
4,-2.386238197502449,-2.394672265580073,-0.6823204396301298,-0.7450390866851424,-1.8498629741445056,-1.5532871553995955,0.191163726201095,0.0997339527543637,0.8147373182022662,-1.0639266967564602,0,2,0,1,1,1
2,-1.4317156054578453,-1.1644440962871954,1.0931132799637657,-2.2135467913506095,-1.8498629741445056,-1.5532871553995955,-1.061515391841847,-0.462095958812532,-0.05687055904095752,-0.36237093865091263,0,0,1,1,1,1
1,-1.5193758435027578,-1.9748324935198056,-0.1805674319188125,0.7234686179803247,-0.9790057465710549,-0.15697185072572967,1.443842844244037,-0.462095958812532,0.5532549550292986,-1.765482454862008,0,2,1,1,2,1
3,0.467589552181928,0.016965494859139535,-1.3899208351204506,0.7234686179803247,0.7627087085758464,-0.15697185072572967,1.443842844244037,0.6615638643212594,-0.9284784362841814,0.3391848194546351,0,2,0,1,1,2
2,1.1980915358895332,0.37822297314355624,-0.8495714422005689,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.191163726201095,-0.462095958812532,0.7275765304779435,-1.0639266967564602,0,2,1,1,1,2
1,-1.344055367412932,-0.1880725333563409,1.144575126908517,-0.2555365184633201,-1.8498629741445056,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-0.14403134676528037,-1.4147045758092343,0,0,0,1,0,2
3,-0.2823924844245469,-1.3108998307268236,1.1831715121170796,-1.2345416549069648,0.7627087085758464,-0.15697185072572967,-1.6878549508633178,-0.462095958812532,0.030290228683364548,1.3915184566129566,0,1,0,1,1,2
3,1.480552302923141,0.24153095433323596,2.1223502188587777,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.817503285222566,0.0997339527543637,-0.3183529222139253,-0.7131488177036864,0,2,2,1,0,2
2,-0.18499221993019954,-0.2075999646149569,-1.5957682228994532,-1.2345416549069648,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,-1.0239258703794276,1.7735059831698121,-1.765482454862008,0,2,1,1,0,1
1,-0.9252342300872388,0.04625664174706491,0.1925309584306301,0.7234686179803247,-0.9790057465710549,-1.5532871553995955,0.817503285222566,-1.0239258703794276,0.46609416730497644,-0.36237093865091263,1,2,2,1,1,2
2,-1.509635817053323,-2.1408156592180507,0.0767418028049405,0.2339660497585023,-0.9790057465710549,-1.5532871553995955,0.817503285222566,-1.0239258703794276,1.6863451954454902,1.0407405775601828,0,1,1,1,0,1
3,1.344191932631054,0.9542821952727599,-0.7080513631025055,1.212971186202147,-0.10814851899760423,-0.15697185072572967,0.817503285222566,0.6615638643212594,0.030290228683364548,0.6899626985074089,1,1,0,1,1,2
1,0.3507092347887109,-0.2564185427614996,-0.32208751101687594,-0.2555365184633201,1.6335659361492971,-0.15697185072572967,0.191163726201095,-1.0239258703794276,-0.40551370993824737,0.6899626985074089,0,1,1,1,0,2
1,-0.5356331721098494,-0.012325652028785843,-1.3641899116480758,1.212971186202147,-0.9790057465710549,-0.15697185072572967,0.817503285222566,1.785223687455051,-1.8000863135274052,1.3915184566129566,0,0,1,1,0,2
2,2.074693916338659,1.7549068768760614,0.6556875809333848,0.7234686179803247,-0.10814851899760423,1.2393434539481363,1.443842844244037,1.785223687455051,-0.8413176485598592,0.6899626985074089,1,2,1,1,1,2
2,1.5876925938669226,0.5442061388418005,0.46270565489057003,-0.2555365184633201,-0.10814851899760423,1.2393434539481363,-1.061515391841847,0.0997339527543637,0.46609416730497644,-0.7131488177036864,1,2,2,1,1,2
1,-1.0421145474804558,-1.4378281339078351,-1.0811497534519472,-1.2345416549069648,-0.9790057465710549,-0.15697185072572967,-0.435175832820376,0.0997339527543637,-2.061568676700373,-0.7131488177036864,1,2,0,1,2,1
1,-1.0226344945815862,-1.5159378589423034,-1.094015215188135,-0.7450390866851424,-0.10814851899760423,-1.5532871553995955,-1.6878549508633178,0.0997339527543637,0.46609416730497644,-1.4147045758092343,0,0,1,1,2,2
2,0.21434886449662544,0.5832610013590352,-0.4764730518511281,-1.2345416549069648,0.7627087085758464,1.2393434539481363,-1.6878549508633178,-0.462095958812532,1.1633804690995562,1.3915184566129566,0,0,0,1,1,1
1,-0.8180939391434573,-0.4126379928304373,0.6299566574610109,0.7234686179803247,-0.10814851899760423,1.2393434539481363,0.817503285222566,1.785223687455051,-1.8000863135274052,-0.7131488177036864,1,2,1,1,2,2
4,0.04876841485623466,0.8078264608331317,-0.5536658222682533,-0.7450390866851424,-0.10814851899760423,-1.5532871553995955,-1.6878549508633178,-0.462095958812532,0.3789333795806544,-1.4147045758092343,0,2,1,0,0,1
0,0.5260297108785372,1.2276662328933992,-0.6565895161577542,1.212971186202147,0.7627087085758464,-0.15697185072572967,0.191163726201095,0.6615638643212594,1.7735059831698121,-0.36237093865091263,0,2,2,1,2,2
3,0.905890742406491,-0.14901767083910614,1.3375570529513316,0.7234686179803247,-0.9790057465710549,-0.15697185072572967,0.817503285222566,1.223393775888155,-0.49267449766256943,-0.7131488177036864,0,1,1,1,0,2
3,-0.574593277907589,-0.8910600586665555,-0.9267642126176959,0.7234686179803247,-0.9790057465710549,-0.15697185072572967,0.191163726201095,0.6615638643212594,0.8147373182022662,-1.4147045758092343,0,2,1,0,1,1
3,-0.11681203478415611,0.11460265115222505,0.11533818801350493,0.7234686179803247,-0.10814851899760423,-0.15697185072572967,0.817503285222566,-1.0239258703794276,1.5120236199968444,-1.0639266967564602,0,1,0,1,0,2
1,-1.7531364782891914,-0.8520051961493221,-0.41214574317018987,-1.7240442231287871,-1.8498629741445056,-2.9496024600734616,-0.435175832820376,-1.0239258703794276,0.46609416730497644,1.0407405775601828,0,1,1,1,2,2
2,1.1688714565412293,0.8956999014969091,-0.33495297275306285,1.212971186202147,-0.10814851899760423,1.2393434539481363,0.817503285222566,0.6615638643212594,0.030290228683364548,1.0407405775601828,1,2,1,1,1,2
3,0.3507092347887109,1.5889237111778158,2.289601221429217,0.2339660497585023,-0.9790057465710549,1.2393434539481363,0.191163726201095,0.6615638643212594,0.46609416730497644,-1.4147045758092343,1,2,2,1,2,2
3,1.159131430091795,0.9738096265313774,-1.7630192254698933,-0.2555365184633201,0.7627087085758464,-0.15697185072572967,0.191163726201095,0.6615638643212594,-0.5798352853868923,-0.011593059598138786,1,2,0,1,2,2
3,-0.6622535159525007,-0.8324777648907048,0.23112734363919268,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,0.191163726201095,-0.462095958812532,-0.14403134676528037,-1.4147045758092343,0,2,1,1,2,1
1,-0.08759195543585217,0.32940439499701346,1.2603642825342047,-0.2555365184633201,-0.10814851899760423,-0.15697185072572967,0.191163726201095,2.9088835105888426,0.46609416730497644,-0.36237093865091263,1,1,2,1,1,2
3,-1.2563951293680198,-0.1783088177270315,-1.1454770621328854,-0.7450390866851424,-1.8498629741445056,-0.15697185072572967,-1.061515391841847,0.0997339527543637,-0.6669960731112143,-1.4147045758092343,0,2,1,1,2,2
2,1.0909512449457517,2.428603255298352,-0.9910915212986342,1.212971186202147,-0.10814851899760423,1.2393434539481363,-0.435175832820376,0.6615638643212594,-0.23119213448960244,-1.0639266967564602,0,1,0,1,1,2
1,-1.0713346268287598,-0.47122028660628806,-0.5022039753235038,-1.2345416549069648,-0.9790057465710549,-1.5532871553995955,-1.061515391841847,0.0997339527543637,0.8147373182022662,-0.011593059598138786,1,2,1,1,1,2
2,0.2630489967437991,0.632079579505578,-0.9782260595624453,1.212971186202147,0.7627087085758464,1.2393434539481363,0.817503285222566,0.0997339527543637,1.7735059831698121,-1.4147045758092343,0,0,1,1,1,2
1,-1.7336564253903215,-1.6233387308646976,-1.196938909077636,-0.7450390866851424,-1.8498629741445056,-1.5532871553995955,0.191163726201095,0.6615638643212594,-2.148729464424695,1.3915184566129566,1,1,2,1,2,2
2,-0.8083539126940218,-1.0082246462182585,0.10247272627731617,-0.7450390866851424,-0.10814851899760423,-1.5532871553995955,-0.435175832820376,0.0997339527543637,-0.23119213448960244,-0.36237093865091263,0,2,2,1,1,1
2,0.0779884942045386,-0.33452826779596917,2.3667939918463436,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,-1.6878549508633178,-1.0239258703794276,1.0762196813752325,-1.765482454862008,0,0,1,1,1,2
3,-0.5843333043570231,0.62231586387627,0.12820364974969184,0.7234686179803247,0.7627087085758464,-0.15697185072572967,1.443842844244037,-1.0239258703794276,1.6863451954454902,-0.7131488177036864,0,0,1,0,1,2
4,0.20460883804718988,-0.36381941468389456,0.5141675018353213,-1.2345416549069648,-1.8498629741445056,-0.15697185072572967,-1.6878549508633178,-0.462095958812532,-0.7541568608355372,1.0407405775601828,0,2,2,1,2,1
2,0.17538875869888595,0.13413008241084243,1.0931132799637657,-0.7450390866851424,-0.10814851899760423,-0.15697185072572967,-0.435175832820376,0.0997339527543637,-0.23119213448960244,-1.4147045758092343,0,0,2,1,2,2
